EARLY_FILL_Y,EARLY_KILL_Y,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
0.08,0.001,1.6,2.9999,4650.61,-48.918,95.069,0.6923,False
0.08,0.001,1.7,3.0376,5265.95,-49.43,106.533,0.6817,False
0.08,0.001,1.8,3.0765,6020.34,-49.942,120.546,0.6721,False
0.08,0.001,1.9,3.1032,6784.82,-50.758,133.669,0.6625,False
0.08,0.001,2.0,3.1294,7520.9,-52.246,143.952,0.6536,False
0.08,0.001,2.5,3.1294,7520.9,-52.246,143.952,0.6536,False
0.08,0.001,3.0,3.1294,7520.9,-52.246,143.952,0.6536,False
0.08,0.0015,1.2,2.6817,2048.97,-45.239,45.292,0.8644,False
0.08,0.0015,1.3,2.7082,2300.65,-46.211,49.786,0.8302,False
0.08,0.0015,1.4,2.8239,3007.26,-47.174,63.749,0.7697,False
0.08,0.0015,1.5,2.9531,4036.48,-48.128,83.87,0.7116,False
0.08,0.0015,1.6,2.9999,4650.61,-48.918,95.069,0.6923,False
0.08,0.0015,1.7,3.0376,5265.95,-49.43,106.533,0.6817,False
0.08,0.0015,1.8,3.0765,6020.34,-49.942,120.546,0.6721,False
0.08,0.0015,1.9,3.1032,6784.82,-50.758,133.669,0.6625,False
0.08,0.0015,2.0,3.1294,7520.9,-52.246,143.952,0.6536,False
0.08,0.0015,2.5,3.1294,7520.9,-52.246,143.952,0.6536,False
0.08,0.0015,3.0,3.1294,7520.9,-52.246,143.952,0.6536,False
0.08,0.003,1.2,2.6817,2048.97,-45.239,45.292,0.8644,False
0.08,0.003,1.3,2.7082,2300.65,-46.211,49.786,0.8302,False
0.08,0.003,1.4,2.8239,3007.26,-47.174,63.749,0.7697,False
0.08,0.003,1.5,2.9531,4036.48,-48.128,83.87,0.7116,False
0.08,0.003,1.6,2.9999,4650.61,-48.918,95.069,0.6923,False
0.08,0.003,1.7,3.0376,5265.95,-49.43,106.533,0.6817,False
0.08,0.003,1.8,3.0765,6020.34,-49.942,120.546,0.6721,False
0.08,0.003,1.9,3.1032,6784.82,-50.758,133.669,0.6625,False
0.08,0.003,2.0,3.1294,7520.9,-52.246,143.952,0.6536,False
0.08,0.003,2.5,3.1294,7520.9,-52.246,143.952,0.6536,False
0.08,0.003,3.0,3.1294,7520.9,-52.246,143.952,0.6536,False
0.09,0.001,1.2,3.0737,4719.65,-45.239,104.327,0.7039,False
0.09,0.001,1.3,3.1685,6077.63,-46.211,131.52,0.6623,False
0.09,0.001,1.4,3.2246,7241.53,-47.072,153.839,0.6378,False
0.09,0.001,1.5,3.2602,8370.65,-47.593,175.88,0.6253,False
0.09,0.001,1.6,3.288,9422.31,-48.113,195.836,0.6156,False
0.09,0.001,1.7,3.3161,10652.19,-48.633,219.03,0.606,False
0.09,0.001,1.8,3.3371,11947.16,-49.254,242.56,0.597,False
0.09,0.001,1.9,3.3575,13455.51,-50.758,265.089,0.5879,False
0.09,0.001,2.0,3.3683,14414.18,-52.246,275.891,0.5809,False
0.09,0.001,2.5,3.3683,14414.18,-52.246,275.891,0.5809,False
0.09,0.001,3.0,3.3683,14414.18,-52.246,275.891,0.5809,False
0.09,0.0015,1.2,3.0737,4719.65,-45.239,104.327,0.7039,False
0.09,0.0015,1.3,3.1685,6077.63,-46.211,131.52,0.6623,False
0.09,0.0015,1.4,3.2246,7241.53,-47.072,153.839,0.6378,False
0.09,0.0015,1.5,3.2602,8370.65,-47.593,175.88,0.6253,False
0.09,0.0015,1.6,3.288,9422.31,-48.113,195.836,0.6156,False
0.09,0.0015,1.7,3.3161,10652.19,-48.633,219.03,0.606,False
0.09,0.0015,1.8,3.3371,11947.16,-49.254,242.56,0.597,False
0.09,0.0015,1.9,3.3575,13455.51,-50.758,265.089,0.5879,False
0.09,0.0015,2.0,3.3683,14414.18,-52.246,275.891,0.5809,False
0.09,0.0015,2.5,3.3683,14414.18,-52.246,275.891,0.5809,False
0.09,0.0015,3.0,3.3683,14414.18,-52.246,275.891,0.5809,False
0.09,0.003,1.2,3.0737,4719.65,-45.239,104.327,0.7039,False
0.09,0.003,1.3,3.1685,6077.63,-46.211,131.52,0.6623,False
0.09,0.003,1.4,3.2246,7241.53,-47.072,153.839,0.6378,False
0.09,0.003,1.5,3.2602,8370.65,-47.593,175.88,0.6253,False
0.09,0.003,1.6,3.288,9422.31,-48.113,195.836,0.6156,False
0.09,0.003,1.7,3.3161,10652.19,-48.633,219.03,0.606,False
0.09,0.003,1.8,3.3371,11947.16,-49.254,242.56,0.597,False
0.09,0.003,1.9,3.3575,13455.51,-50.758,265.089,0.5879,False
0.09,0.003,2.0,3.3683,14414.18,-52.246,275.891,0.5809,True
0.09,0.003,2.5,3.3683,14414.18,-52.246,275.891,0.5809,False
0.09,0.003,3.0,3.3683,14414.18,-52.246,275.891,0.5809,False
0.1,0.001,1.2,2.6832,2856.02,-46.998,60.769,0.7748,False
0.1,0.001,1.3,2.7125,3304.7,-47.905,68.984,0.7446,False
0.1,0.001,1.4,2.7609,3980.52,-48.88,81.434,0.7182,False
0.1,0.001,1.5,2.7944,4667.76,-49.914,93.517,0.6978,False
0.1,0.001,1.6,2.8449,5645.35,-50.996,110.702,0.6689,False
0.1,0.001,1.7,2.8855,6691.34,-52.363,127.787,0.6463,False
0.1,0.001,1.8,2.9362,8196.92,-53.782,152.41,0.6161,False
0.1,0.001,1.9,2.9493,8995.71,-55.292,162.695,0.5965,False
0.1,0.001,2.0,2.954,9685.23,-56.787,170.552,0.5804,False
0.1,0.001,2.5,2.954,9685.23,-56.787,170.552,0.5804,False
0.1,0.001,3.0,2.954,9685.23,-56.787,170.552,0.5804,False
0.1,0.0015,1.2,2.6832,2856.02,-46.998,60.769,0.7748,False
0.1,0.0015,1.3,2.7125,3304.7,-47.905,68.984,0.7446,False
0.1,0.0015,1.4,2.7609,3980.52,-48.88,81.434,0.7182,False
0.1,0.0015,1.5,2.7944,4667.76,-49.914,93.517,0.6978,False
0.1,0.0015,1.6,2.8449,5645.35,-50.996,110.702,0.6689,False
0.1,0.0015,1.7,2.8855,6691.34,-52.363,127.787,0.6463,False
0.1,0.0015,1.8,2.9362,8196.92,-53.782,152.41,0.6161,False
0.1,0.0015,1.9,2.9493,8995.71,-55.292,162.695,0.5965,False
0.1,0.0015,2.0,2.954,9685.23,-56.787,170.552,0.5804,False
0.1,0.0015,2.5,2.954,9685.23,-56.787,170.552,0.5804,False
0.1,0.0015,3.0,2.954,9685.23,-56.787,170.552,0.5804,False
0.1,0.003,1.2,2.6832,2856.02,-46.998,60.769,0.7748,False
0.1,0.003,1.3,2.7125,3304.7,-47.905,68.984,0.7446,False
0.1,0.003,1.4,2.7609,3980.52,-48.88,81.434,0.7182,False
0.1,0.003,1.5,2.7944,4667.76,-49.914,93.517,0.6978,False
0.1,0.003,1.6,2.8449,5645.35,-50.996,110.702,0.6689,False
0.1,0.003,1.7,2.8855,6691.34,-52.363,127.787,0.6463,False
0.1,0.003,1.8,2.9362,8196.92,-53.782,152.41,0.6161,False
0.1,0.003,1.9,2.9493,8995.71,-55.292,162.695,0.5965,False
0.1,0.003,2.0,2.954,9685.23,-56.787,170.552,0.5804,False
0.1,0.003,2.5,2.954,9685.23,-56.787,170.552,0.5804,False
0.1,0.003,3.0,2.954,9685.23,-56.787,170.552,0.5804,False
0.11,0.001,1.2,2.675,2944.87,-54.857,53.683,0.8165,False
0.11,0.001,1.3,2.6861,3278.83,-57.454,57.069,0.807,False
0.11,0.001,1.4,2.7101,3747.07,-59.547,62.926,0.796,False
0.11,0.001,1.5,2.7287,4226.15,-60.769,69.544,0.7818,False
0.11,0.001,1.6,2.7556,4833.45,-62.003,77.955,0.7704,False
0.11,0.001,1.7,2.7814,5525.98,-63.248,87.371,0.7603,False
0.11,0.001,1.8,2.7949,6127.78,-64.5,95.004,0.751,False
0.11,0.001,1.9,2.7925,6421.9,-65.765,97.649,0.7413,False
0.11,0.001,2.0,2.7901,6757.47,-67.368,100.307,0.7326,False
0.11,0.001,2.5,2.7901,6757.47,-67.368,100.307,0.7326,False
0.11,0.001,3.0,2.7901,6757.47,-67.368,100.307,0.7326,False
0.11,0.0015,1.2,2.675,2944.87,-54.857,53.683,0.8165,False
0.11,0.0015,1.3,2.6861,3278.83,-57.454,57.069,0.807,False
0.11,0.0015,1.4,2.7101,3747.07,-59.547,62.926,0.796,False
0.11,0.0015,1.5,2.7287,4226.15,-60.769,69.544,0.7818,False
0.11,0.0015,1.6,2.7556,4833.45,-62.003,77.955,0.7704,False
0.11,0.0015,1.7,2.7814,5525.98,-63.248,87.371,0.7603,False
0.11,0.0015,1.8,2.7949,6127.78,-64.5,95.004,0.751,False
0.11,0.0015,1.9,2.7925,6421.9,-65.765,97.649,0.7413,False
0.11,0.0015,2.0,2.7901,6757.47,-67.368,100.307,0.7326,False
0.11,0.0015,2.5,2.7901,6757.47,-67.368,100.307,0.7326,False
0.11,0.0015,3.0,2.7901,6757.47,-67.368,100.307,0.7326,False
0.11,0.003,1.2,2.675,2944.87,-54.857,53.683,0.8165,False
0.11,0.003,1.3,2.6861,3278.83,-57.454,57.069,0.807,False
0.11,0.003,1.4,2.7101,3747.07,-59.547,62.926,0.796,False
0.11,0.003,1.5,2.7287,4226.15,-60.769,69.544,0.7818,False
0.11,0.003,1.6,2.7556,4833.45,-62.003,77.955,0.7704,False
0.11,0.003,1.7,2.7814,5525.98,-63.248,87.371,0.7603,False
0.11,0.003,1.8,2.7949,6127.78,-64.5,95.004,0.751,False
0.11,0.003,1.9,2.7925,6421.9,-65.765,97.649,0.7413,False
0.11,0.003,2.0,2.7901,6757.47,-67.368,100.307,0.7326,False
0.11,0.003,2.5,2.7901,6757.47,-67.368,100.307,0.7326,False
0.11,0.003,3.0,2.7901,6757.47,-67.368,100.307,0.7326,False
