EARLY_KILL_Y,PORT_SL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.0008,-0.07,3.2235,1451.45,-40.128,-15.027,36.17,0.5823,False
0.0008,-0.075,3.2249,1455.64,-40.128,-14.823,36.275,0.5837,False
0.0008,-0.08,3.2249,1455.64,-40.128,-14.823,36.275,0.5837,False
0.0008,-0.085,3.2249,1455.64,-40.128,-14.823,36.275,0.5837,False
0.0008,-0.1,3.2249,1455.64,-40.128,-14.823,36.275,0.5837,False
0.001,-0.04,2.6605,898.04,-47.276,-13.364,18.996,0.6705,False
0.001,-0.05,2.9729,1098.6,-44.027,-13.364,24.953,0.6135,False
0.001,-0.055,3.0433,1187.4,-46.052,-15.145,25.784,0.6604,False
0.001,-0.06,3.1381,1305.91,-36.626,-16.373,35.655,0.6118,False
0.001,-0.065,3.399,1601.41,-33.663,-17.674,47.571,0.6293,False
0.001,-0.07,3.5022,1679.22,-29.844,-15.027,56.267,0.5931,False
0.001,-0.075,3.5034,1684.02,-29.675,-14.823,56.748,0.5945,False
0.001,-0.08,3.5034,1684.02,-29.675,-14.823,56.748,0.5945,False
0.001,-0.085,3.5034,1684.02,-29.675,-14.823,56.748,0.5945,False
0.001,-0.1,3.5034,1684.02,-29.675,-14.823,56.748,0.5945,False
0.0015,-0.04,2.6388,779.2,-40.635,-13.364,19.175,0.5818,False
0.0015,-0.05,2.9058,903.43,-41.506,-13.364,21.766,0.5435,False
0.0015,-0.055,2.9197,948.62,-43.627,-15.145,21.744,0.6018,False
0.0015,-0.06,3.0449,1085.17,-33.767,-16.373,32.137,0.5584,False
0.0015,-0.065,3.2896,1287.68,-33.673,-17.674,38.241,0.5879,False
0.0015,-0.07,3.4014,1363.76,-30.192,-15.448,45.17,0.5451,False
0.0015,-0.075,3.4017,1366.65,-30.04,-15.264,45.494,0.5468,False
0.0015,-0.08,3.4017,1366.65,-30.04,-15.264,45.494,0.5468,False
0.0015,-0.085,3.4017,1366.65,-30.04,-15.264,45.494,0.5468,False
0.0015,-0.1,3.4017,1366.65,-30.04,-15.264,45.494,0.5468,False
0.002,-0.04,2.7445,863.81,-33.148,-13.364,26.059,0.5654,False
0.002,-0.05,2.9224,915.02,-35.14,-13.364,26.039,0.497,False
0.002,-0.055,2.9494,969.53,-37.484,-15.145,25.865,0.5677,False
0.002,-0.06,3.0944,1080.95,-30.969,-16.373,34.904,0.5622,False
0.002,-0.065,3.2915,1250.54,-33.654,-17.674,37.158,0.6308,False
0.002,-0.07,3.4009,1305.13,-29.495,-14.604,44.249,0.5978,False
0.002,-0.075,3.4004,1303.98,-29.199,-14.246,44.658,0.6066,False
0.002,-0.08,3.4004,1303.98,-29.199,-14.246,44.658,0.6066,False
0.002,-0.085,3.4004,1303.98,-29.199,-14.246,44.658,0.6066,False
0.002,-0.1,3.4004,1303.98,-29.199,-14.246,44.658,0.6066,False
0.0025,-0.04,2.7134,855.02,-33.269,-13.364,25.7,0.5997,False
0.0025,-0.05,2.9174,888.31,-35.203,-13.364,25.234,0.5292,False
0.0025,-0.055,2.9304,921.39,-37.521,-15.145,24.557,0.586,False
0.0025,-0.06,3.0816,1028.29,-31.055,-16.373,33.112,0.5895,False
0.0025,-0.065,3.2873,1200.17,-33.67,-17.674,35.645,0.6461,False
0.0025,-0.07,3.401,1248.01,-29.557,-14.679,42.224,0.6125,False
0.0025,-0.075,3.4002,1243.88,-29.169,-14.209,42.644,0.6207,False
0.0025,-0.08,3.4002,1243.88,-29.169,-14.209,42.644,0.6207,False
0.0025,-0.085,3.4002,1243.88,-29.169,-14.209,42.644,0.6207,False
0.0025,-0.1,3.4002,1243.88,-29.169,-14.209,42.644,0.6207,False
0.003,-0.04,2.7608,856.08,-31.549,-13.364,27.134,0.5819,False
0.003,-0.05,3.0046,956.31,-32.488,-13.364,29.435,0.5034,False
0.003,-0.055,3.0046,983.0,-35.109,-15.145,27.999,0.5708,False
0.003,-0.06,3.1817,1077.28,-31.055,-15.083,34.689,0.5557,False
0.003,-0.065,3.3473,1242.41,-33.67,-17.674,36.9,0.5968,False
0.003,-0.07,3.4734,1308.8,-29.557,-14.679,44.281,0.5609,False
0.003,-0.075,3.473,1304.81,-29.169,-14.209,44.733,0.5688,False
0.003,-0.08,3.473,1304.81,-29.169,-14.209,44.733,0.5688,False
0.003,-0.085,3.473,1304.81,-29.169,-14.209,44.733,0.5688,False
0.003,-0.1,3.473,1304.81,-29.169,-14.209,44.733,0.5688,False
