PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.08,0.125,3.7759,1110.91,-16.615,-11.011,66.86,0.3997,False
-0.08,0.13,3.7759,1110.91,-16.615,-11.011,66.86,0.3997,False
-0.085,0.04,2.0995,296.68,-37.833,-12.33,7.842,2.0311,False
-0.085,0.045,2.4471,460.73,-36.996,-12.33,12.454,1.9613,False
-0.085,0.05,2.9898,684.37,-32.576,-12.33,21.008,0.9838,False
-0.085,0.055,3.4098,956.78,-26.654,-12.33,35.897,0.6269,False
-0.085,0.06,3.4944,901.11,-17.213,-10.635,52.35,0.4805,False
-0.085,0.065,3.5155,945.29,-20.896,-13.734,45.238,0.4483,False
-0.085,0.075,3.7626,1034.55,-18.091,-9.35,57.186,0.4626,False
-0.085,0.08,3.7516,1028.0,-18.2,-9.448,56.483,0.4661,False
-0.085,0.085,3.7964,1065.75,-19.215,-9.58,55.465,0.4216,False
-0.085,0.09,3.7957,1057.99,-19.215,-9.659,55.061,0.4222,False
-0.085,0.095,3.8352,1126.64,-16.19,-11.011,69.587,0.3997,False
-0.085,0.1,3.8047,1125.49,-16.19,-11.011,69.516,0.3996,False
-0.085,0.105,3.8047,1125.49,-16.19,-11.011,69.516,0.3996,False
-0.085,0.11,3.7978,1121.86,-16.19,-11.011,69.292,0.3996,False
-0.085,0.115,3.7795,1112.67,-16.546,-11.011,67.246,0.3997,False
-0.085,0.12,3.7759,1110.91,-16.615,-11.011,66.86,0.3997,False
-0.085,0.125,3.7759,1110.91,-16.615,-11.011,66.86,0.3997,False
-0.085,0.13,3.7759,1110.91,-16.615,-11.011,66.86,0.3997,False
-0.1,0.04,2.0995,296.68,-37.833,-12.33,7.842,2.0311,False
-0.1,0.045,2.4471,460.73,-36.996,-12.33,12.454,1.9613,False
-0.1,0.05,2.9898,684.37,-32.576,-12.33,21.008,0.9838,False
-0.1,0.055,3.4098,956.78,-26.654,-12.33,35.897,0.6269,False
-0.1,0.06,3.4944,901.11,-17.213,-10.635,52.35,0.4805,False
-0.1,0.065,3.5155,945.29,-20.896,-13.734,45.238,0.4483,False
-0.1,0.075,3.7626,1034.55,-18.091,-9.35,57.186,0.4626,False
-0.1,0.08,3.7516,1028.0,-18.2,-9.448,56.483,0.4661,False
-0.1,0.085,3.7964,1065.75,-19.215,-9.58,55.465,0.4216,False
-0.1,0.09,3.7957,1057.99,-19.215,-9.659,55.061,0.4222,False
-0.1,0.095,3.8352,1126.64,-16.19,-11.011,69.587,0.3997,False
-0.1,0.1,3.8047,1125.49,-16.19,-11.011,69.516,0.3996,False
-0.1,0.105,3.8047,1125.49,-16.19,-11.011,69.516,0.3996,False
-0.1,0.11,3.7978,1121.86,-16.19,-11.011,69.292,0.3996,False
-0.1,0.115,3.7795,1112.67,-16.546,-11.011,67.246,0.3997,False
-0.1,0.12,3.7759,1110.91,-16.615,-11.011,66.86,0.3997,False
-0.1,0.125,3.7759,1110.91,-16.615,-11.011,66.86,0.3997,False
-0.1,0.13,3.7759,1110.91,-16.615,-11.011,66.86,0.3997,False
