L_BASE,L_HIGH,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
0.5,1.2,2.0,2.5995,675.61,-31.457,21.477,0.8453,False
0.5,1.2,2.5,2.5995,675.61,-31.457,21.477,0.8453,False
0.5,1.2,3.0,2.5995,675.61,-31.457,21.477,0.8453,False
0.5,1.3,1.0,2.1582,270.45,-28.97,9.335,1.4021,False
0.5,1.3,2.0,2.5995,785.94,-33.715,23.311,0.8453,False
0.5,1.3,2.5,2.5995,785.94,-33.715,23.311,0.8453,False
0.5,1.3,3.0,2.5995,785.94,-33.715,23.311,0.8453,False
0.5,1.4,1.0,2.1582,301.33,-31.085,9.694,1.4021,False
0.5,1.4,2.0,2.5995,906.38,-35.923,25.232,0.8453,False
0.5,1.4,2.5,2.5995,906.38,-35.923,25.232,0.8453,False
0.5,1.4,3.0,2.5995,906.38,-35.923,25.232,0.8453,False
0.5,1.5,1.0,2.1582,333.54,-33.175,10.054,1.4021,False
0.5,1.5,2.0,2.5995,1036.94,-38.079,27.232,0.8453,False
0.5,1.5,2.5,2.5995,1036.94,-38.079,27.232,0.8453,False
0.5,1.5,3.0,2.5995,1036.94,-38.079,27.232,0.8453,False
0.5,1.6,1.0,2.1582,367.0,-35.238,10.415,1.4021,False
0.5,1.6,2.0,2.5995,1177.45,-40.184,29.301,0.8453,False
0.5,1.6,2.5,2.5995,1177.45,-40.184,29.301,0.8453,False
0.5,1.6,3.0,2.5995,1177.45,-40.184,29.301,0.8453,False
0.5,1.7,1.0,2.1582,401.61,-37.273,10.775,1.4021,False
0.5,1.7,2.0,2.5995,1327.56,-42.24,31.429,0.8453,False
0.5,1.7,2.5,2.5995,1327.56,-42.24,31.429,0.8453,False
0.5,1.7,3.0,2.5995,1327.56,-42.24,31.429,0.8453,False
0.5,1.8,1.0,2.1582,437.28,-39.279,11.133,1.4021,False
0.5,1.8,2.0,2.5995,1486.74,-44.248,33.6,0.8453,False
0.5,1.8,2.5,2.5995,1486.74,-44.248,33.6,0.8453,False
0.5,1.8,3.0,2.5995,1486.74,-44.248,33.6,0.8453,False
0.5,2.0,1.0,2.1582,511.22,-43.2,11.834,1.4021,False
0.5,2.0,2.0,2.5995,1829.04,-48.12,38.01,0.8453,False
0.5,2.0,2.5,2.5995,1829.04,-48.12,38.01,0.8453,False
0.5,2.0,3.0,2.5995,1829.04,-48.12,38.01,0.8453,False
1.0,1.1,1.0,2.1582,212.92,-24.672,8.63,1.4021,False
1.0,1.1,2.0,2.5995,575.24,-29.145,19.737,0.8453,False
1.0,1.1,2.5,2.5995,575.24,-29.145,19.737,0.8453,False
1.0,1.1,3.0,2.5995,575.24,-29.145,19.737,0.8453,False
1.0,1.2,1.0,2.1582,240.96,-26.832,8.98,1.4021,False
1.0,1.2,2.0,2.5995,675.61,-31.457,21.477,0.8453,False
1.0,1.2,2.5,2.5995,675.61,-31.457,21.477,0.8453,False
1.0,1.2,3.0,2.5995,675.61,-31.457,21.477,0.8453,False
1.0,1.3,1.0,2.1582,270.45,-28.97,9.335,1.4021,False
1.0,1.3,2.0,2.5995,785.94,-33.715,23.311,0.8453,False
1.0,1.3,2.5,2.5995,785.94,-33.715,23.311,0.8453,False
1.0,1.3,3.0,2.5995,785.94,-33.715,23.311,0.8453,False
1.0,1.4,1.0,2.1582,301.33,-31.085,9.694,1.4021,False
1.0,1.4,2.0,2.5995,906.38,-35.923,25.232,0.8453,False
1.0,1.4,2.5,2.5995,906.38,-35.923,25.232,0.8453,False
1.0,1.4,3.0,2.5995,906.38,-35.923,25.232,0.8453,False
1.0,1.5,1.0,2.1582,333.54,-33.175,10.054,1.4021,False
1.0,1.5,2.0,2.5995,1036.94,-38.079,27.232,0.8453,False
1.0,1.5,2.5,2.5995,1036.94,-38.079,27.232,0.8453,False
1.0,1.5,3.0,2.5995,1036.94,-38.079,27.232,0.8453,False
1.0,1.6,1.0,2.1582,367.0,-35.238,10.415,1.4021,False
1.0,1.6,2.0,2.5995,1177.45,-40.184,29.301,0.8453,False
1.0,1.6,2.5,2.5995,1177.45,-40.184,29.301,0.8453,False
1.0,1.6,3.0,2.5995,1177.45,-40.184,29.301,0.8453,False
1.0,1.7,1.0,2.1582,401.61,-37.273,10.775,1.4021,False
1.0,1.7,2.0,2.5995,1327.56,-42.24,31.429,0.8453,False
1.0,1.7,2.5,2.5995,1327.56,-42.24,31.429,0.8453,False
1.0,1.7,3.0,2.5995,1327.56,-42.24,31.429,0.8453,False
1.0,1.8,1.0,2.1582,437.28,-39.279,11.133,1.4021,False
1.0,1.8,2.0,2.5995,1486.74,-44.248,33.6,0.8453,False
1.0,1.8,2.5,2.5995,1486.74,-44.248,33.6,0.8453,False
1.0,1.8,3.0,2.5995,1486.74,-44.248,33.6,0.8453,False
1.0,2.0,1.0,2.1582,511.22,-43.2,11.834,1.4021,False
1.0,2.0,2.0,2.5995,1829.04,-48.12,38.01,0.8453,False
1.0,2.0,2.5,2.5995,1829.04,-48.12,38.01,0.8453,False
1.0,2.0,3.0,2.5995,1829.04,-48.12,38.01,0.8453,False
