PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.08,0.055,3.4098,14078.61,-56.601,-30.825,248.732,0.6269,False
-0.08,0.06,3.4944,13395.03,-39.624,-26.587,338.056,0.4805,False
-0.08,0.065,3.5155,14299.62,-47.672,-34.335,299.956,0.4483,False
-0.08,0.075,3.7626,19048.36,-40.715,-23.375,467.847,0.4626,False
-0.08,0.08,3.7516,18738.79,-40.924,-23.62,457.895,0.4661,False
-0.08,0.085,3.7964,20406.21,-42.861,-23.949,476.102,0.4216,False
-0.08,0.09,3.7957,20126.77,-42.861,-24.148,469.582,0.4222,False
-0.08,0.095,3.8352,22814.88,-39.222,-27.527,581.693,0.3997,False
-0.08,0.1,3.8047,22445.21,-39.222,-27.527,572.268,0.3996,False
-0.08,0.105,3.8047,22445.21,-39.222,-27.527,572.268,0.3996,False
-0.08,0.11,3.7978,22240.48,-39.222,-27.527,567.048,0.3996,False
-0.08,0.115,3.7795,21719.05,-39.222,-27.527,553.754,0.3997,False
-0.08,0.12,3.7759,21618.78,-39.222,-27.527,551.197,0.3997,False
-0.08,0.125,3.7759,21618.78,-39.222,-27.527,551.197,0.3997,False
-0.08,0.13,3.7759,21618.78,-39.222,-27.527,551.197,0.3997,False
-0.085,0.04,2.0995,1103.7,-75.245,-30.825,14.668,2.0311,False
-0.085,0.045,2.4471,2526.85,-73.284,-30.825,34.48,1.9613,False
-0.085,0.05,2.9898,6378.93,-71.2,-30.825,89.592,0.9838,False
-0.085,0.055,3.4098,14078.61,-56.601,-30.825,248.732,0.6269,False
-0.085,0.06,3.4944,13395.03,-39.624,-26.587,338.056,0.4805,False
-0.085,0.065,3.5155,14299.62,-47.672,-34.335,299.956,0.4483,False
-0.085,0.075,3.7626,19048.36,-40.715,-23.375,467.847,0.4626,False
-0.085,0.08,3.7516,18738.79,-40.924,-23.62,457.895,0.4661,False
-0.085,0.085,3.7964,20406.21,-42.861,-23.949,476.102,0.4216,False
-0.085,0.09,3.7957,20126.77,-42.861,-24.148,469.582,0.4222,False
-0.085,0.095,3.8352,22814.88,-39.222,-27.527,581.693,0.3997,False
-0.085,0.1,3.8047,22445.21,-39.222,-27.527,572.268,0.3996,False
-0.085,0.105,3.8047,22445.21,-39.222,-27.527,572.268,0.3996,False
-0.085,0.11,3.7978,22240.48,-39.222,-27.527,567.048,0.3996,False
-0.085,0.115,3.7795,21719.05,-39.222,-27.527,553.754,0.3997,False
-0.085,0.12,3.7759,21618.78,-39.222,-27.527,551.197,0.3997,False
-0.085,0.125,3.7759,21618.78,-39.222,-27.527,551.197,0.3997,False
-0.085,0.13,3.7759,21618.78,-39.222,-27.527,551.197,0.3997,False
-0.1,0.04,2.0995,1103.7,-75.245,-30.825,14.668,2.0311,False
-0.1,0.045,2.4471,2526.85,-73.284,-30.825,34.48,1.9613,False
-0.1,0.05,2.9898,6378.93,-71.2,-30.825,89.592,0.9838,False
-0.1,0.055,3.4098,14078.61,-56.601,-30.825,248.732,0.6269,False
-0.1,0.06,3.4944,13395.03,-39.624,-26.587,338.056,0.4805,False
-0.1,0.065,3.5155,14299.62,-47.672,-34.335,299.956,0.4483,False
-0.1,0.075,3.7626,19048.36,-40.715,-23.375,467.847,0.4626,False
-0.1,0.08,3.7516,18738.79,-40.924,-23.62,457.895,0.4661,False
-0.1,0.085,3.7964,20406.21,-42.861,-23.949,476.102,0.4216,False
-0.1,0.09,3.7957,20126.77,-42.861,-24.148,469.582,0.4222,False
-0.1,0.095,3.8352,22814.88,-39.222,-27.527,581.693,0.3997,False
-0.1,0.1,3.8047,22445.21,-39.222,-27.527,572.268,0.3996,False
-0.1,0.105,3.8047,22445.21,-39.222,-27.527,572.268,0.3996,False
-0.1,0.11,3.7978,22240.48,-39.222,-27.527,567.048,0.3996,False
-0.1,0.115,3.7795,21719.05,-39.222,-27.527,553.754,0.3997,False
-0.1,0.12,3.7759,21618.78,-39.222,-27.527,551.197,0.3997,False
-0.1,0.125,3.7759,21618.78,-39.222,-27.527,551.197,0.3997,False
-0.1,0.13,3.7759,21618.78,-39.222,-27.527,551.197,0.3997,False
