L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
1.1,0.13,3.8294,834.1,-14.87,-7.304,56.092,0.5172,False
1.2,0.04,2.1137,286.3,-33.762,-10.477,8.48,2.6397,False
1.2,0.045,2.3862,418.55,-33.467,-11.109,12.506,2.539,False
1.2,0.05,3.2567,850.01,-24.504,-10.494,34.688,0.8591,False
1.2,0.055,3.5954,1042.47,-17.358,-7.18,60.057,0.6155,False
1.2,0.06,3.4074,877.99,-19.164,-12.027,45.813,0.5709,False
1.2,0.065,3.5994,934.87,-19.651,-13.047,47.574,0.547,False
1.2,0.075,3.8442,985.96,-18.12,-7.968,54.412,0.5652,False
1.2,0.08,3.8066,964.07,-18.229,-7.968,52.885,0.5673,False
1.2,0.085,3.8082,959.54,-19.244,-7.968,49.863,0.5633,False
1.2,0.09,3.8082,959.54,-19.244,-7.968,49.863,0.5633,False
1.2,0.095,3.8717,1033.28,-16.145,-7.968,64.001,0.5172,False
1.2,0.1,3.8447,1017.25,-16.145,-7.968,63.008,0.5172,False
1.2,0.105,3.8447,1017.25,-16.145,-7.968,63.008,0.5172,False
1.2,0.11,3.8499,1029.58,-16.145,-7.968,63.771,0.5171,False
1.2,0.115,3.8294,1023.51,-16.145,-7.968,63.395,0.5172,False
1.2,0.12,3.8294,1023.51,-16.145,-7.968,63.395,0.5172,False
1.2,0.125,3.8294,1023.51,-16.145,-7.968,63.395,0.5172,False
1.2,0.13,3.8294,1023.51,-16.145,-7.968,63.395,0.5172,False
1.3,0.04,2.1137,322.38,-36.102,-11.35,8.93,2.6397,False
1.3,0.045,2.3862,479.26,-35.806,-12.035,13.385,2.539,False
1.3,0.05,3.2567,1018.75,-26.325,-11.368,38.699,0.8591,False
1.3,0.055,3.5954,1268.25,-18.703,-7.778,67.809,0.6155,False
1.3,0.06,3.4074,1056.07,-20.639,-13.029,51.17,0.5709,False
1.3,0.065,3.5994,1130.74,-21.184,-14.135,53.376,0.547,False
1.3,0.075,3.8442,1199.71,-19.517,-8.632,61.471,0.5652,False
1.3,0.08,3.8066,1171.23,-19.633,-8.632,59.655,0.5673,False
1.3,0.085,3.8082,1165.38,-20.717,-8.632,56.253,0.5633,False
1.3,0.09,3.8082,1165.38,-20.717,-8.632,56.253,0.5633,False
1.3,0.095,3.8717,1260.61,-17.407,-8.632,72.419,0.5172,False
1.3,0.1,3.8447,1239.66,-17.407,-8.632,71.215,0.5172,False
1.3,0.105,3.8447,1239.66,-17.407,-8.632,71.215,0.5172,False
1.3,0.11,3.8499,1255.53,-17.407,-8.632,72.127,0.5171,False
1.3,0.115,3.8294,1247.42,-17.407,-8.632,71.661,0.5172,False
1.3,0.12,3.8294,1247.42,-17.407,-8.632,71.661,0.5172,False
1.3,0.125,3.8294,1247.42,-17.407,-8.632,71.661,0.5172,False
1.3,0.13,3.8294,1247.42,-17.407,-8.632,71.661,0.5172,False
1.4,0.04,2.1137,360.3,-38.375,-12.223,9.389,2.6397,False
1.4,0.045,2.3734,535.28,-38.081,-12.961,14.056,2.5508,False
1.4,0.05,3.2567,1212.97,-28.114,-12.243,43.145,0.8591,False
1.4,0.055,3.5954,1533.4,-20.033,-8.377,76.542,0.6155,False
1.4,0.06,3.4074,1262.12,-22.095,-14.031,57.124,0.5709,False
1.4,0.065,3.5994,1359.15,-22.702,-15.222,59.869,0.547,False
1.4,0.075,3.8442,1451.25,-20.896,-9.296,69.45,0.5652,False
1.4,0.08,3.8066,1414.52,-21.02,-9.296,67.293,0.5673,False
1.4,0.085,3.8082,1407.02,-22.17,-9.296,63.465,0.5633,False
1.4,0.09,3.8082,1407.02,-22.17,-9.296,63.465,0.5633,False
1.4,0.095,3.8717,1528.96,-18.657,-9.296,81.951,0.5172,False
1.4,0.1,3.8447,1501.82,-18.657,-9.296,80.496,0.5172,False
1.4,0.105,3.8447,1501.82,-18.657,-9.296,80.496,0.5172,False
1.4,0.11,3.8499,1522.06,-18.657,-9.296,81.581,0.5171,False
1.4,0.115,3.8294,1511.34,-18.657,-9.296,81.006,0.5172,False
1.4,0.12,3.8294,1511.34,-18.657,-9.296,81.006,0.5172,False
1.4,0.125,3.8294,1511.34,-18.657,-9.296,81.006,0.5172,False
1.4,0.13,3.8294,1511.34,-18.657,-9.296,81.006,0.5172,False
1.5,0.04,2.1137,399.97,-40.584,-13.096,9.855,2.6397,False
1.5,0.045,2.3734,603.69,-40.295,-13.887,14.982,2.5508,False
1.5,0.05,3.2567,1435.73,-29.871,-13.117,48.064,0.8591,False
1.5,0.055,3.5954,1843.78,-21.349,-8.975,86.366,0.6155,False
1.5,0.06,3.4074,1499.73,-23.532,-15.034,63.73,0.5709,False
1.5,0.065,3.5994,1624.66,-24.205,-16.309,67.122,0.547,False
1.5,0.075,3.8442,1746.46,-22.259,-9.96,78.46,0.5652,True
1.5,0.08,3.8066,1699.44,-22.39,-9.96,75.902,0.5673,False
1.5,0.085,3.8082,1689.89,-23.604,-9.96,71.592,0.5633,False
1.5,0.09,3.8082,1689.89,-23.604,-9.96,71.592,0.5633,False
1.5,0.095,3.8717,1844.83,-19.894,-9.96,92.731,0.5172,False
1.5,0.1,3.8447,1809.94,-19.894,-9.96,90.977,0.5172,False
1.5,0.105,3.8447,1809.94,-19.894,-9.96,90.977,0.5172,False
1.5,0.11,3.8499,1835.57,-19.894,-9.96,92.266,0.5171,False
1.5,0.115,3.8294,1821.5,-19.894,-9.96,91.558,0.5172,False
1.5,0.12,3.8294,1821.5,-19.894,-9.96,91.558,0.5172,False
1.5,0.125,3.8294,1821.5,-19.894,-9.96,91.558,0.5172,False
1.5,0.13,3.8294,1821.5,-19.894,-9.96,91.558,0.5172,False
1.6,0.04,2.1137,441.3,-42.729,-13.969,10.328,2.6397,False
1.6,0.045,2.3734,676.63,-42.447,-14.812,15.941,2.5508,False
1.6,0.05,3.2567,1690.32,-31.597,-13.992,53.496,0.8591,False
1.6,0.055,3.5954,2205.94,-22.649,-9.573,97.398,0.6155,False
1.6,0.06,3.4074,1772.81,-24.952,-16.036,71.048,0.5709,False
1.6,0.065,3.5994,1932.32,-25.692,-17.396,75.212,0.547,False
1.6,0.075,3.8442,2091.95,-23.605,-10.624,88.621,0.5652,False
1.6,0.08,3.8066,2032.2,-23.743,-10.624,85.592,0.5673,False
1.6,0.085,3.8082,2020.12,-25.02,-10.624,80.741,0.5633,False
1.6,0.09,3.8082,2020.12,-25.02,-10.624,80.741,0.5633,False
1.6,0.095,3.8717,2215.59,-21.119,-10.624,104.908,0.5172,False
1.6,0.1,3.8447,2171.06,-21.119,-10.624,102.799,0.5172,False
1.6,0.105,3.8447,2171.06,-21.119,-10.624,102.799,0.5172,False
1.6,0.11,3.8499,2203.29,-21.119,-10.624,104.325,0.5171,False
1.6,0.115,3.8294,2184.98,-21.119,-10.624,103.458,0.5172,False
1.6,0.12,3.8294,2184.98,-21.119,-10.624,103.458,0.5172,False
1.6,0.125,3.8294,2184.98,-21.119,-10.624,103.458,0.5172,False
1.6,0.13,3.8294,2184.98,-21.119,-10.624,103.458,0.5172,False
1.75,0.04,2.1137,506.16,-45.831,-15.278,11.044,2.6397,False
1.75,0.045,2.3734,794.41,-45.564,-16.201,17.435,2.5508,False
1.75,0.05,3.2567,2139.73,-34.128,-15.303,62.698,0.8591,False
1.75,0.055,3.5954,2862.49,-24.571,-10.471,116.497,0.6155,False
1.75,0.06,3.4074,2258.32,-27.048,-17.539,83.493,0.5709,False
1.75,0.065,3.5994,2485.17,-27.894,-19.027,89.094,0.547,False
1.75,0.075,3.8442,2721.05,-25.594,-11.62,106.316,0.5652,False
1.75,0.08,3.8066,2636.49,-25.741,-11.62,102.423,0.5673,False
1.75,0.085,3.8082,2619.47,-27.107,-11.62,96.634,0.5633,False
1.75,0.09,3.8082,2619.47,-27.107,-11.62,96.634,0.5633,False
1.75,0.095,3.8717,2893.16,-22.934,-11.62,126.152,0.5172,False
1.75,0.1,3.8447,2829.73,-22.934,-11.62,123.386,0.5172,False
1.75,0.105,3.8447,2829.73,-22.934,-11.62,123.386,0.5172,False
1.75,0.11,3.8499,2874.62,-22.934,-11.62,125.343,0.5171,False
1.75,0.115,3.8294,2847.8,-22.934,-11.62,124.174,0.5172,False
1.75,0.12,3.8294,2847.8,-22.934,-11.62,124.174,0.5172,False
1.75,0.125,3.8294,2847.8,-22.934,-11.62,124.174,0.5172,False
1.75,0.13,3.8294,2847.8,-22.934,-11.62,124.174,0.5172,False
2.0,0.04,2.1137,620.59,-50.705,-17.461,12.239,2.6397,False
2.0,0.045,2.3734,1011.94,-50.47,-18.515,20.05,2.5508,False
2.0,0.05,3.2567,3101.67,-38.194,-17.489,81.209,0.8591,False
2.0,0.055,3.5954,4331.08,-27.702,-11.966,156.344,0.6155,False
2.0,0.06,3.4074,3310.0,-30.453,-20.045,108.693,0.5709,False
2.0,0.065,3.5994,3704.2,-31.488,-21.745,117.639,0.547,False
2.0,0.075,3.8442,4140.33,-28.827,-13.28,143.628,0.5652,False
2.0,0.08,3.8066,3993.74,-28.989,-13.28,137.768,0.5673,False
2.0,0.085,3.8082,3964.35,-30.493,-13.28,130.008,0.5633,False
2.0,0.09,3.8082,3964.35,-30.493,-13.28,130.008,0.5633,False
2.0,0.095,3.8717,4430.53,-25.897,-13.28,171.082,0.5172,False
2.0,0.1,3.8447,4319.43,-25.897,-13.28,166.792,0.5172,False
2.0,0.105,3.8447,4319.43,-25.897,-13.28,166.792,0.5172,False
2.0,0.11,3.8499,4395.19,-25.897,-13.28,169.717,0.5171,False
2.0,0.115,3.8294,4346.15,-25.897,-13.28,167.824,0.5172,False
2.0,0.12,3.8294,4346.15,-25.897,-13.28,167.824,0.5172,False
2.0,0.125,3.8294,4346.15,-25.897,-13.28,167.824,0.5172,False
2.0,0.13,3.8294,4346.15,-25.897,-13.28,167.824,0.5172,False
