PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.075,0.085,0.7798,37.1,-56.708,-14.031,0.654,2.6917,False
-0.075,0.09,0.7556,34.66,-57.548,-14.031,0.602,2.6917,False
-0.075,0.095,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.075,0.1,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.075,0.105,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.075,0.11,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.075,0.115,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.075,0.12,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.075,0.125,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.075,0.13,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.08,0.04,0.3771,3.13,-55.741,-11.534,0.056,4.2882,False
-0.08,0.045,0.666,26.55,-48.318,-11.534,0.549,4.7974,False
-0.08,0.05,0.5713,18.13,-52.931,-11.534,0.343,4.0865,False
-0.08,0.055,0.4984,11.86,-54.013,-11.655,0.22,4.4144,False
-0.08,0.06,0.3825,2.62,-56.825,-12.452,0.046,4.5555,False
-0.08,0.065,0.6279,22.79,-54.819,-13.36,0.416,3.6416,False
-0.08,0.075,0.7783,36.94,-56.17,-14.823,0.658,2.7286,False
-0.08,0.08,0.7952,38.67,-56.17,-14.031,0.688,2.6917,False
-0.08,0.085,0.7798,37.1,-56.708,-14.031,0.654,2.6917,False
-0.08,0.09,0.7556,34.66,-57.548,-14.031,0.602,2.6917,False
-0.08,0.095,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.08,0.1,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.08,0.105,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.08,0.11,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.08,0.115,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.08,0.12,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.08,0.125,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.08,0.13,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.085,0.04,0.3771,3.13,-55.741,-11.534,0.056,4.2882,False
-0.085,0.045,0.666,26.55,-48.318,-11.534,0.549,4.7974,False
-0.085,0.05,0.5713,18.13,-52.931,-11.534,0.343,4.0865,False
-0.085,0.055,0.4984,11.86,-54.013,-11.655,0.22,4.4144,False
-0.085,0.06,0.3825,2.62,-56.825,-12.452,0.046,4.5555,False
-0.085,0.065,0.6279,22.79,-54.819,-13.36,0.416,3.6416,False
-0.085,0.075,0.7783,36.94,-56.17,-14.823,0.658,2.7286,False
-0.085,0.08,0.7952,38.67,-56.17,-14.031,0.688,2.6917,False
-0.085,0.085,0.7798,37.1,-56.708,-14.031,0.654,2.6917,False
-0.085,0.09,0.7556,34.66,-57.548,-14.031,0.602,2.6917,False
-0.085,0.095,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.085,0.1,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.085,0.105,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.085,0.11,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.085,0.115,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.085,0.12,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.085,0.125,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.085,0.13,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.1,0.04,0.3771,3.13,-55.741,-11.534,0.056,4.2882,False
-0.1,0.045,0.666,26.55,-48.318,-11.534,0.549,4.7974,False
-0.1,0.05,0.5713,18.13,-52.931,-11.534,0.343,4.0865,False
-0.1,0.055,0.4984,11.86,-54.013,-11.655,0.22,4.4144,False
-0.1,0.06,0.3825,2.62,-56.825,-12.452,0.046,4.5555,False
-0.1,0.065,0.6279,22.79,-54.819,-13.36,0.416,3.6416,False
-0.1,0.075,0.7783,36.94,-56.17,-14.823,0.658,2.7286,False
-0.1,0.08,0.7952,38.67,-56.17,-14.031,0.688,2.6917,False
-0.1,0.085,0.7798,37.1,-56.708,-14.031,0.654,2.6917,False
-0.1,0.09,0.7556,34.66,-57.548,-14.031,0.602,2.6917,False
-0.1,0.095,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.1,0.1,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.1,0.105,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.1,0.11,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.1,0.115,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.1,0.12,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.1,0.125,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
-0.1,0.13,0.8111,40.29,-55.61,-14.031,0.724,2.6917,False
