L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
2.0,0.085,3.546,2205.07,-30.493,-13.28,72.314,0.5881,False
2.0,0.09,3.546,2205.07,-30.493,-13.28,72.314,0.5881,False
2.0,0.095,3.6134,2505.23,-25.897,-13.28,96.738,0.5675,False
2.0,0.1,3.584,2441.34,-25.897,-13.28,94.271,0.5675,False
2.0,0.105,3.584,2441.34,-25.897,-13.28,94.271,0.5675,False
2.0,0.11,3.5787,2430.28,-25.897,-13.28,93.844,0.5675,False
2.0,0.115,3.5731,2418.56,-25.897,-13.28,93.391,0.5675,False
2.0,0.12,3.5731,2418.56,-25.897,-13.28,93.391,0.5675,False
2.0,0.125,3.5731,2418.56,-25.897,-13.28,93.391,0.5675,False
2.0,0.13,3.5731,2418.56,-25.897,-13.28,93.391,0.5675,False
