EARLY_FILL_Y,EARLY_KILL_Y,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
0.1,0.001,1.2,2.9077,835.63,-22.259,37.541,0.7051,False
0.1,0.001,1.3,2.978,980.62,-22.683,43.231,0.6391,False
0.1,0.001,1.4,2.978,980.62,-22.683,43.231,0.6391,False
0.1,0.001,1.5,3.0923,1243.11,-24.577,50.581,0.6079,False
0.1,0.001,1.6,3.1536,1427.79,-25.516,55.956,0.5914,False
0.1,0.001,1.7,3.1536,1427.79,-25.516,55.956,0.5914,False
0.1,0.001,1.8,3.1642,1615.71,-27.382,59.007,0.5593,False
0.1,0.001,1.9,3.173,1784.81,-28.308,63.051,0.5665,False
0.1,0.001,2.0,3.173,1784.81,-28.308,63.051,0.5665,False
0.1,0.001,2.5,3.173,1784.81,-28.308,63.051,0.5665,False
0.1,0.001,3.0,3.173,1784.81,-28.308,63.051,0.5665,False
0.1,0.0015,1.2,2.9077,835.63,-22.259,37.541,0.7051,False
0.1,0.0015,1.3,2.978,980.62,-22.683,43.231,0.6391,False
0.1,0.0015,1.4,2.978,980.62,-22.683,43.231,0.6391,False
0.1,0.0015,1.5,3.0923,1243.11,-24.577,50.581,0.6079,False
0.1,0.0015,1.6,3.1536,1427.79,-25.516,55.956,0.5914,False
0.1,0.0015,1.7,3.1536,1427.79,-25.516,55.956,0.5914,False
0.1,0.0015,1.8,3.1642,1615.71,-27.382,59.007,0.5593,False
0.1,0.0015,1.9,3.173,1784.81,-28.308,63.051,0.5665,False
0.1,0.0015,2.0,3.173,1784.81,-28.308,63.051,0.5665,False
0.1,0.0015,2.5,3.173,1784.81,-28.308,63.051,0.5665,False
0.1,0.0015,3.0,3.173,1784.81,-28.308,63.051,0.5665,False
0.1,0.003,1.2,2.9077,835.63,-22.259,37.541,0.7051,False
0.1,0.003,1.3,2.978,980.62,-22.683,43.231,0.6391,False
0.1,0.003,1.4,2.978,980.62,-22.683,43.231,0.6391,False
0.1,0.003,1.5,3.0923,1243.11,-24.577,50.581,0.6079,False
0.1,0.003,1.6,3.1536,1427.79,-25.516,55.956,0.5914,False
0.1,0.003,1.7,3.1536,1427.79,-25.516,55.956,0.5914,False
0.1,0.003,1.8,3.1642,1615.71,-27.382,59.007,0.5593,False
0.1,0.003,1.9,3.173,1784.81,-28.308,63.051,0.5665,False
0.1,0.003,2.0,3.173,1784.81,-28.308,63.051,0.5665,False
0.1,0.003,2.5,3.173,1784.81,-28.308,63.051,0.5665,False
0.1,0.003,3.0,3.173,1784.81,-28.308,63.051,0.5665,False
0.11,0.001,1.2,2.8232,789.66,-22.259,35.476,0.7326,False
0.11,0.001,1.3,2.8301,856.33,-22.683,37.751,0.7153,False
0.11,0.001,1.4,2.8301,856.33,-22.683,37.751,0.7153,False
0.11,0.001,1.5,2.9324,1116.29,-24.577,45.421,0.681,False
0.11,0.001,1.6,2.9725,1264.43,-25.516,49.554,0.6673,False
0.11,0.001,1.7,2.9725,1264.43,-25.516,49.554,0.6673,False
0.11,0.001,1.8,3.0455,1531.65,-27.382,55.937,0.5923,False
0.11,0.001,1.9,3.0701,1701.07,-28.308,60.093,0.5732,False
0.11,0.001,2.0,3.0701,1701.07,-28.308,60.093,0.5732,False
0.11,0.001,2.5,3.0701,1701.07,-28.308,60.093,0.5732,False
0.11,0.001,3.0,3.0701,1701.07,-28.308,60.093,0.5732,False
0.11,0.0015,1.2,2.8232,789.66,-22.259,35.476,0.7326,False
0.11,0.0015,1.3,2.8301,856.33,-22.683,37.751,0.7153,False
0.11,0.0015,1.4,2.8301,856.33,-22.683,37.751,0.7153,False
0.11,0.0015,1.5,2.9324,1116.29,-24.577,45.421,0.681,False
0.11,0.0015,1.6,2.9725,1264.43,-25.516,49.554,0.6673,False
0.11,0.0015,1.7,2.9725,1264.43,-25.516,49.554,0.6673,False
0.11,0.0015,1.8,3.0455,1531.65,-27.382,55.937,0.5923,False
0.11,0.0015,1.9,3.0701,1701.07,-28.308,60.093,0.5732,False
0.11,0.0015,2.0,3.0701,1701.07,-28.308,60.093,0.5732,False
0.11,0.0015,2.5,3.0701,1701.07,-28.308,60.093,0.5732,False
0.11,0.0015,3.0,3.0701,1701.07,-28.308,60.093,0.5732,False
0.11,0.003,1.2,2.8232,789.66,-22.259,35.476,0.7326,False
0.11,0.003,1.3,2.8301,856.33,-22.683,37.751,0.7153,False
0.11,0.003,1.4,2.8301,856.33,-22.683,37.751,0.7153,False
0.11,0.003,1.5,2.9324,1116.29,-24.577,45.421,0.681,False
0.11,0.003,1.6,2.9725,1264.43,-25.516,49.554,0.6673,False
0.11,0.003,1.7,2.9725,1264.43,-25.516,49.554,0.6673,False
0.11,0.003,1.8,3.0455,1531.65,-27.382,55.937,0.5923,False
0.11,0.003,1.9,3.0701,1701.07,-28.308,60.093,0.5732,False
0.11,0.003,2.0,3.0701,1701.07,-28.308,60.093,0.5732,False
0.11,0.003,2.5,3.0701,1701.07,-28.308,60.093,0.5732,False
0.11,0.003,3.0,3.0701,1701.07,-28.308,60.093,0.5732,False
