PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.075,0.13,3.8709,21337.2,-36.942,-23.445,577.58,0.4758,False
-0.08,0.04,2.1057,1114.28,-72.826,-27.57,15.301,2.5888,False
-0.08,0.045,2.4206,2437.72,-66.954,-29.235,36.409,2.4089,False
-0.08,0.05,3.2682,11629.64,-54.502,-27.615,213.381,0.834,False
-0.08,0.055,3.6235,19297.41,-39.339,-17.843,490.544,0.6167,False
-0.08,0.06,3.4836,14550.37,-41.574,-24.855,349.985,0.5625,False
-0.08,0.065,3.5901,14954.02,-46.681,-34.335,320.343,0.55,False
-0.08,0.075,3.8455,19266.84,-40.947,-21.037,470.527,0.5557,False
-0.08,0.08,3.8069,18436.98,-41.209,-22.043,447.401,0.5588,False
-0.08,0.085,3.8324,19645.18,-43.659,-23.445,449.964,0.5042,False
-0.08,0.09,3.8365,19798.99,-43.659,-23.64,453.486,0.5045,False
-0.08,0.095,3.9035,21713.18,-36.942,-23.64,587.758,0.476,False
-0.08,0.1,3.8849,21453.68,-36.942,-23.64,580.733,0.476,False
-0.08,0.105,3.8849,21453.68,-36.942,-23.64,580.733,0.476,False
-0.08,0.11,3.8815,21418.49,-36.942,-23.64,579.781,0.476,False
-0.08,0.115,3.8718,21332.24,-36.942,-23.64,577.446,0.476,False
-0.08,0.12,3.8698,21316.27,-36.942,-23.64,577.014,0.476,False
-0.08,0.125,3.8698,21316.27,-36.942,-23.64,577.014,0.476,False
-0.08,0.13,3.8698,21316.27,-36.942,-23.64,577.014,0.476,False
-0.085,0.04,2.1057,1114.28,-72.826,-27.57,15.301,2.5888,False
-0.085,0.045,2.4206,2437.72,-66.954,-29.235,36.409,2.4089,False
-0.085,0.05,3.2682,11629.64,-54.502,-27.615,213.381,0.834,False
-0.085,0.055,3.6235,19297.41,-39.339,-17.843,490.544,0.6167,False
-0.085,0.06,3.4836,14550.37,-41.574,-24.855,349.985,0.5625,False
-0.085,0.065,3.5901,14954.02,-46.681,-34.335,320.343,0.55,False
-0.085,0.075,3.8455,19266.84,-40.947,-21.037,470.527,0.5557,False
-0.085,0.08,3.8069,18436.98,-41.209,-22.043,447.401,0.5588,False
-0.085,0.085,3.8324,19645.18,-43.659,-23.445,449.964,0.5042,False
-0.085,0.09,3.8365,19798.99,-43.659,-23.64,453.486,0.5045,False
-0.085,0.095,3.9035,21713.18,-36.942,-23.64,587.758,0.476,False
-0.085,0.1,3.8849,21453.68,-36.942,-23.64,580.733,0.476,False
-0.085,0.105,3.8849,21453.68,-36.942,-23.64,580.733,0.476,False
-0.085,0.11,3.8815,21418.49,-36.942,-23.64,579.781,0.476,False
-0.085,0.115,3.8718,21332.24,-36.942,-23.64,577.446,0.476,False
-0.085,0.12,3.8698,21316.27,-36.942,-23.64,577.014,0.476,False
-0.085,0.125,3.8698,21316.27,-36.942,-23.64,577.014,0.476,False
-0.085,0.13,3.8698,21316.27,-36.942,-23.64,577.014,0.476,False
-0.1,0.04,2.1057,1114.28,-72.826,-27.57,15.301,2.5888,False
-0.1,0.045,2.4206,2437.72,-66.954,-29.235,36.409,2.4089,False
-0.1,0.05,3.2682,11629.64,-54.502,-27.615,213.381,0.834,False
-0.1,0.055,3.6235,19297.41,-39.339,-17.843,490.544,0.6167,False
-0.1,0.06,3.4836,14550.37,-41.574,-24.855,349.985,0.5625,False
-0.1,0.065,3.5901,14954.02,-46.681,-34.335,320.343,0.55,False
-0.1,0.075,3.8455,19266.84,-40.947,-21.037,470.527,0.5557,False
-0.1,0.08,3.8069,18436.98,-41.209,-22.043,447.401,0.5588,False
-0.1,0.085,3.8324,19645.18,-43.659,-23.445,449.964,0.5042,False
-0.1,0.09,3.8365,19798.99,-43.659,-23.64,453.486,0.5045,False
-0.1,0.095,3.9035,21713.18,-36.942,-23.64,587.758,0.476,False
-0.1,0.1,3.8849,21453.68,-36.942,-23.64,580.733,0.476,False
-0.1,0.105,3.8849,21453.68,-36.942,-23.64,580.733,0.476,False
-0.1,0.11,3.8815,21418.49,-36.942,-23.64,579.781,0.476,False
-0.1,0.115,3.8718,21332.24,-36.942,-23.64,577.446,0.476,False
-0.1,0.12,3.8698,21316.27,-36.942,-23.64,577.014,0.476,False
-0.1,0.125,3.8698,21316.27,-36.942,-23.64,577.014,0.476,False
-0.1,0.13,3.8698,21316.27,-36.942,-23.64,577.014,0.476,False
