PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.055,0.09,3.5069,14329.14,-46.209,-34.335,310.093,0.458,False
-0.055,0.095,3.5588,16614.46,-46.193,-34.335,359.672,0.4268,False
-0.055,0.1,3.5261,16124.95,-46.193,-34.335,349.075,0.4268,False
-0.055,0.105,3.5261,16124.95,-46.193,-34.335,349.075,0.4268,False
-0.055,0.11,3.5261,16124.95,-46.193,-34.335,349.075,0.4268,False
-0.055,0.115,3.5261,16124.95,-46.193,-34.335,349.075,0.4268,False
-0.055,0.12,3.5261,16124.95,-46.193,-34.335,349.075,0.4268,False
-0.055,0.125,3.5261,16124.95,-46.193,-34.335,349.075,0.4268,False
-0.055,0.13,3.5261,16124.95,-46.193,-34.335,349.075,0.4268,False
-0.06,0.04,2.1247,1169.15,-75.245,-30.825,15.538,2.0167,False
-0.06,0.045,2.45,2544.55,-73.284,-30.825,34.722,1.9596,False
-0.06,0.05,2.9925,6422.6,-71.2,-30.825,90.205,0.9833,False
-0.06,0.055,3.4124,14174.16,-56.601,-30.825,250.42,0.6266,False
-0.06,0.06,3.497,13485.98,-39.624,-26.587,340.351,0.4801,False
-0.06,0.065,3.5176,14386.35,-47.674,-34.335,301.766,0.4486,False
-0.06,0.075,3.7671,18668.05,-40.775,-22.417,457.83,0.4489,True
-0.06,0.08,3.7484,18258.77,-40.984,-22.289,445.514,0.45,False
-0.06,0.085,3.7462,18904.46,-42.919,-21.176,440.469,0.4594,False
-0.06,0.09,3.7462,18904.46,-42.919,-21.176,440.469,0.4594,False
-0.06,0.095,3.7937,21848.44,-37.143,-24.009,588.224,0.4304,False
-0.06,0.1,3.7516,20927.06,-37.842,-24.009,553.011,0.4304,False
-0.06,0.105,3.7516,20927.06,-37.842,-24.009,553.011,0.4304,False
-0.06,0.11,3.7406,20556.54,-38.364,-24.009,535.829,0.4305,False
-0.06,0.115,3.7296,20207.09,-38.87,-24.009,519.859,0.4306,False
-0.06,0.12,3.7296,20207.09,-38.87,-24.009,519.859,0.4306,False
-0.06,0.125,3.7296,20207.09,-38.87,-24.009,519.859,0.4306,False
-0.06,0.13,3.7296,20207.09,-38.87,-24.009,519.859,0.4306,False
-0.065,0.04,2.1247,1169.15,-75.245,-30.825,15.538,2.0167,False
-0.065,0.045,2.45,2544.55,-73.284,-30.825,34.722,1.9596,False
-0.065,0.05,2.9925,6422.6,-71.2,-30.825,90.205,0.9833,False
-0.065,0.055,3.4124,14174.16,-56.601,-30.825,250.42,0.6266,False
-0.065,0.06,3.497,13485.98,-39.624,-26.587,340.351,0.4801,False
-0.065,0.065,3.518,14396.66,-47.672,-34.335,301.991,0.4483,False
-0.065,0.075,3.7557,18552.19,-40.715,-22.454,455.66,0.4577,False
-0.065,0.08,3.7512,18314.13,-40.924,-21.345,447.518,0.4575,False
-0.065,0.085,3.7354,18783.2,-42.861,-21.037,438.235,0.4762,False
-0.065,0.09,3.7311,18857.59,-42.861,-21.037,439.971,0.4762,False
-0.065,0.095,3.7755,21802.34,-37.422,-23.196,582.605,0.4406,False
-0.065,0.1,3.7165,19851.36,-40.181,-23.196,494.043,0.441,False
-0.065,0.105,3.7165,19851.36,-40.181,-23.196,494.043,0.441,False
-0.065,0.11,3.7075,19587.12,-40.574,-23.196,482.754,0.4411,False
-0.065,0.115,3.6868,19033.35,-41.41,-23.196,459.634,0.4413,False
-0.065,0.12,3.6827,18926.19,-41.572,-23.196,455.264,0.4413,False
-0.065,0.125,3.6827,18926.19,-41.572,-23.196,455.264,0.4413,False
-0.065,0.13,3.6827,18926.19,-41.572,-23.196,455.264,0.4413,False
-0.07,0.04,2.1247,1169.15,-75.245,-30.825,15.538,2.0167,False
-0.07,0.045,2.45,2544.55,-73.284,-30.825,34.722,1.9596,False
-0.07,0.05,2.9925,6422.6,-71.2,-30.825,90.205,0.9833,False
-0.07,0.055,3.4124,14174.16,-56.601,-30.825,250.42,0.6266,False
-0.07,0.06,3.497,13485.98,-39.624,-26.587,340.351,0.4801,False
-0.07,0.065,3.518,14396.66,-47.672,-34.335,301.991,0.4483,False
-0.07,0.075,3.7511,18509.31,-40.715,-23.375,454.607,0.4599,False
-0.07,0.08,3.7402,18208.45,-40.924,-23.62,444.936,0.4634,False
-0.07,0.085,3.7235,18731.92,-42.861,-22.517,437.039,0.4755,False
-0.07,0.09,3.7237,18500.97,-42.861,-22.517,431.65,0.4756,False
-0.07,0.095,3.7658,21311.18,-37.661,-25.667,565.862,0.4472,False
-0.07,0.1,3.7355,20912.4,-37.661,-25.667,555.273,0.4471,False
-0.07,0.105,3.7355,20912.4,-37.661,-25.667,555.273,0.4471,False
-0.07,0.11,3.7287,20719.66,-37.661,-25.667,550.155,0.4471,False
-0.07,0.115,3.7109,20228.48,-37.779,-25.667,535.441,0.4472,False
-0.07,0.12,3.7074,20133.97,-37.919,-25.667,530.967,0.4472,False
-0.07,0.125,3.7074,20133.97,-37.919,-25.667,530.967,0.4472,False
-0.07,0.13,3.7074,20133.97,-37.919,-25.667,530.967,0.4472,False
-0.075,0.04,2.1247,1169.15,-75.245,-30.825,15.538,2.0167,False
-0.075,0.045,2.45,2544.55,-73.284,-30.825,34.722,1.9596,False
-0.075,0.05,2.9925,6422.6,-71.2,-30.825,90.205,0.9833,False
-0.075,0.055,3.4124,14174.16,-56.601,-30.825,250.42,0.6266,False
-0.075,0.06,3.497,13485.98,-39.624,-26.587,340.351,0.4801,False
-0.075,0.065,3.518,14396.66,-47.672,-34.335,301.991,0.4483,False
-0.075,0.075,3.7511,18509.31,-40.715,-23.375,454.607,0.4599,False
-0.075,0.08,3.7402,18208.45,-40.924,-23.62,444.936,0.4634,False
-0.075,0.085,3.7851,19828.93,-42.861,-23.949,462.633,0.4187,False
-0.075,0.09,3.7856,19584.53,-42.861,-23.949,456.931,0.4187,False
-0.075,0.095,3.8252,22188.57,-39.031,-27.3,568.485,0.3963,False
-0.075,0.1,3.7946,21829.0,-39.031,-27.3,559.272,0.3962,False
-0.075,0.105,3.7946,21829.0,-39.031,-27.3,559.272,0.3962,False
-0.075,0.11,3.7876,21629.87,-39.031,-27.3,554.17,0.3962,False
-0.075,0.115,3.7694,21122.69,-39.031,-27.3,541.176,0.3963,False
-0.075,0.12,3.7658,21025.16,-39.031,-27.3,538.677,0.3963,False
-0.075,0.125,3.7658,21025.16,-39.031,-27.3,538.677,0.3963,False
-0.075,0.13,3.7658,21025.16,-39.031,-27.3,538.677,0.3963,False
-0.08,0.04,2.1247,1169.15,-75.245,-30.825,15.538,2.0167,False
-0.08,0.045,2.45,2544.55,-73.284,-30.825,34.722,1.9596,False
-0.08,0.05,2.9925,6422.6,-71.2,-30.825,90.205,0.9833,False
-0.08,0.055,3.4124,14174.16,-56.601,-30.825,250.42,0.6266,False
-0.08,0.06,3.497,13485.98,-39.624,-26.587,340.351,0.4801,False
-0.08,0.065,3.518,14396.66,-47.672,-34.335,301.991,0.4483,False
-0.08,0.075,3.7511,18509.31,-40.715,-23.375,454.607,0.4599,False
-0.08,0.08,3.7402,18208.45,-40.924,-23.62,444.936,0.4634,False
-0.08,0.085,3.7851,19828.93,-42.861,-23.949,462.633,0.4187,False
-0.08,0.09,3.7843,19557.35,-42.861,-24.148,456.297,0.4193,False
-0.08,0.095,3.824,22169.79,-39.222,-27.527,565.246,0.3967,False
-0.08,0.1,3.7934,21810.52,-39.222,-27.527,556.086,0.3967,False
-0.08,0.105,3.7934,21810.52,-39.222,-27.527,556.086,0.3967,False
-0.08,0.11,3.7864,21611.56,-39.222,-27.527,551.013,0.3967,False
-0.08,0.115,3.7682,21104.81,-39.222,-27.527,538.093,0.3967,False
-0.08,0.12,3.7646,21007.36,-39.222,-27.527,535.608,0.3967,False
-0.08,0.125,3.7646,21007.36,-39.222,-27.527,535.608,0.3967,False
-0.08,0.13,3.7646,21007.36,-39.222,-27.527,535.608,0.3967,False
-0.085,0.04,2.1247,1169.15,-75.245,-30.825,15.538,2.0167,False
-0.085,0.045,2.45,2544.55,-73.284,-30.825,34.722,1.9596,False
-0.085,0.05,2.9925,6422.6,-71.2,-30.825,90.205,0.9833,False
-0.085,0.055,3.4124,14174.16,-56.601,-30.825,250.42,0.6266,False
-0.085,0.06,3.497,13485.98,-39.624,-26.587,340.351,0.4801,False
-0.085,0.065,3.518,14396.66,-47.672,-34.335,301.991,0.4483,False
-0.085,0.075,3.7511,18509.31,-40.715,-23.375,454.607,0.4599,False
-0.085,0.08,3.7402,18208.45,-40.924,-23.62,444.936,0.4634,False
-0.085,0.085,3.7851,19828.93,-42.861,-23.949,462.633,0.4187,False
-0.085,0.09,3.7843,19557.35,-42.861,-24.148,456.297,0.4193,False
-0.085,0.095,3.824,22169.79,-39.222,-27.527,565.246,0.3967,False
-0.085,0.1,3.7934,21810.52,-39.222,-27.527,556.086,0.3967,False
-0.085,0.105,3.7934,21810.52,-39.222,-27.527,556.086,0.3967,False
-0.085,0.11,3.7864,21611.56,-39.222,-27.527,551.013,0.3967,False
-0.085,0.115,3.7682,21104.81,-39.222,-27.527,538.093,0.3967,False
-0.085,0.12,3.7646,21007.36,-39.222,-27.527,535.608,0.3967,False
-0.085,0.125,3.7646,21007.36,-39.222,-27.527,535.608,0.3967,False
-0.085,0.13,3.7646,21007.36,-39.222,-27.527,535.608,0.3967,False
-0.1,0.04,2.1247,1169.15,-75.245,-30.825,15.538,2.0167,False
-0.1,0.045,2.45,2544.55,-73.284,-30.825,34.722,1.9596,False
-0.1,0.05,2.9925,6422.6,-71.2,-30.825,90.205,0.9833,False
-0.1,0.055,3.4124,14174.16,-56.601,-30.825,250.42,0.6266,False
-0.1,0.06,3.497,13485.98,-39.624,-26.587,340.351,0.4801,False
-0.1,0.065,3.518,14396.66,-47.672,-34.335,301.991,0.4483,False
-0.1,0.075,3.7511,18509.31,-40.715,-23.375,454.607,0.4599,False
-0.1,0.08,3.7402,18208.45,-40.924,-23.62,444.936,0.4634,False
-0.1,0.085,3.7851,19828.93,-42.861,-23.949,462.633,0.4187,False
-0.1,0.09,3.7843,19557.35,-42.861,-24.148,456.297,0.4193,False
-0.1,0.095,3.824,22169.79,-39.222,-27.527,565.246,0.3967,False
-0.1,0.1,3.7934,21810.52,-39.222,-27.527,556.086,0.3967,False
-0.1,0.105,3.7934,21810.52,-39.222,-27.527,556.086,0.3967,False
-0.1,0.11,3.7864,21611.56,-39.222,-27.527,551.013,0.3967,False
-0.1,0.115,3.7682,21104.81,-39.222,-27.527,538.093,0.3967,False
-0.1,0.12,3.7646,21007.36,-39.222,-27.527,535.608,0.3967,False
-0.1,0.125,3.7646,21007.36,-39.222,-27.527,535.608,0.3967,False
-0.1,0.13,3.7646,21007.36,-39.222,-27.527,535.608,0.3967,False
