EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.15,0.002,3.1478,8004.09,-56.566,-29.216,141.5,0.6476,False
0.15,0.0025,3.1478,8004.09,-56.566,-29.216,141.5,0.6476,False
0.15,0.003,3.1478,8004.09,-56.566,-29.216,141.5,0.6476,False
0.175,0.0,3.1901,10926.24,-56.055,-29.216,194.92,0.6286,False
0.175,0.0005,3.1901,10926.24,-56.055,-29.216,194.92,0.6286,False
0.175,0.0008,3.1901,10926.24,-56.055,-29.216,194.92,0.6286,False
0.175,0.001,3.1901,10926.24,-56.055,-29.216,194.92,0.6286,False
0.175,0.0015,3.1901,10926.24,-56.055,-29.216,194.92,0.6286,False
0.175,0.002,3.1901,10926.24,-56.055,-29.216,194.92,0.6286,False
0.175,0.0025,3.1901,10926.24,-56.055,-29.216,194.92,0.6286,False
0.175,0.003,3.1901,10926.24,-56.055,-29.216,194.92,0.6286,False
0.2,0.0,3.1967,11903.82,-55.931,-29.216,212.831,0.6229,False
0.2,0.0005,3.1967,11903.82,-55.931,-29.216,212.831,0.6229,False
0.2,0.0008,3.1967,11903.82,-55.931,-29.216,212.831,0.6229,False
0.2,0.001,3.1967,11903.82,-55.931,-29.216,212.831,0.6229,False
0.2,0.0015,3.1967,11903.82,-55.931,-29.216,212.831,0.6229,False
0.2,0.002,3.1967,11903.82,-55.931,-29.216,212.831,0.6229,False
0.2,0.0025,3.1967,11903.82,-55.931,-29.216,212.831,0.6229,False
0.2,0.003,3.1967,11903.82,-55.931,-29.216,212.831,0.6229,False
0.225,0.0,3.1339,15956.33,-55.073,-29.216,289.73,0.5515,False
0.225,0.0005,3.1339,15956.33,-55.073,-29.216,289.73,0.5515,False
0.225,0.0008,3.1339,15956.33,-55.073,-29.216,289.73,0.5515,False
0.225,0.001,3.1339,15956.33,-55.073,-29.216,289.73,0.5515,False
0.225,0.0015,3.1339,15956.33,-55.073,-29.216,289.73,0.5515,False
0.225,0.002,3.1339,15956.33,-55.073,-29.216,289.73,0.5515,False
0.225,0.0025,3.1339,15956.33,-55.073,-29.216,289.73,0.5515,False
0.225,0.003,3.1339,15956.33,-55.073,-29.216,289.73,0.5515,False
0.25,0.0,3.0458,12357.63,-56.134,-29.216,220.144,0.6117,False
0.25,0.0005,3.0458,12357.63,-56.134,-29.216,220.144,0.6117,False
0.25,0.0008,3.0458,12357.63,-56.134,-29.216,220.144,0.6117,False
0.25,0.001,3.0458,12357.63,-56.134,-29.216,220.144,0.6117,False
0.25,0.0015,3.0458,12357.63,-56.134,-29.216,220.144,0.6117,False
0.25,0.002,3.0458,12357.63,-56.134,-29.216,220.144,0.6117,False
0.25,0.0025,3.0458,12357.63,-56.134,-29.216,220.144,0.6117,False
0.25,0.003,3.0458,12357.63,-56.134,-29.216,220.144,0.6117,False
0.275,0.0,3.0092,15781.0,-55.978,-29.216,281.912,0.6123,False
0.275,0.0005,3.0092,15781.0,-55.978,-29.216,281.912,0.6123,False
0.275,0.0008,3.0092,15781.0,-55.978,-29.216,281.912,0.6123,False
0.275,0.001,3.0092,15781.0,-55.978,-29.216,281.912,0.6123,False
0.275,0.0015,3.0092,15781.0,-55.978,-29.216,281.912,0.6123,False
0.275,0.002,3.0092,15781.0,-55.978,-29.216,281.912,0.6123,False
0.275,0.0025,3.0092,15781.0,-55.978,-29.216,281.912,0.6123,False
0.275,0.003,3.0092,15781.0,-55.978,-29.216,281.912,0.6123,False
0.3,0.0,2.9527,14912.41,-55.978,-29.216,266.395,0.5922,False
0.3,0.0005,2.9527,14912.41,-55.978,-29.216,266.395,0.5922,False
0.3,0.0008,2.9527,14912.41,-55.978,-29.216,266.395,0.5922,False
0.3,0.001,2.9527,14912.41,-55.978,-29.216,266.395,0.5922,False
0.3,0.0015,2.9527,14912.41,-55.978,-29.216,266.395,0.5922,False
0.3,0.002,2.9527,14912.41,-55.978,-29.216,266.395,0.5922,False
0.3,0.0025,2.9527,14912.41,-55.978,-29.216,266.395,0.5922,False
0.3,0.003,2.9527,14912.41,-55.978,-29.216,266.395,0.5922,False
0.325,0.0,2.995,13721.02,-55.978,-29.216,245.112,0.5752,False
0.325,0.0005,2.995,13721.02,-55.978,-29.216,245.112,0.5752,False
0.325,0.0008,2.995,13721.02,-55.978,-29.216,245.112,0.5752,False
0.325,0.001,2.995,13721.02,-55.978,-29.216,245.112,0.5752,False
0.325,0.0015,2.995,13721.02,-55.978,-29.216,245.112,0.5752,False
0.325,0.002,2.995,13721.02,-55.978,-29.216,245.112,0.5752,False
0.325,0.0025,2.995,13721.02,-55.978,-29.216,245.112,0.5752,False
0.325,0.003,2.995,13721.02,-55.978,-29.216,245.112,0.5752,False
