EARLY_FILL_Y,EARLY_KILL_Y,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
0.09,0.003,1.5,3.2602,742.33,-21.931,33.848,0.6253,False
0.09,0.003,1.6,3.288,794.24,-22.217,35.749,0.6156,False
0.09,0.003,1.7,3.3161,851.23,-22.503,37.828,0.606,False
0.09,0.003,1.8,3.3371,909.58,-22.788,39.915,0.597,False
0.09,0.003,1.9,3.3575,974.21,-23.142,42.098,0.5879,False
0.09,0.003,2.0,3.3683,1015.05,-23.909,42.454,0.5809,True
0.09,0.003,2.5,3.3775,1023.76,-23.909,42.819,0.5829,False
0.09,0.003,3.0,3.3775,1023.76,-23.909,42.819,0.5829,False
0.1,0.001,1.2,2.6832,451.35,-21.065,21.426,0.7748,False
0.1,0.001,1.3,2.7125,499.79,-21.486,23.261,0.7446,False
0.1,0.001,1.4,2.7609,562.94,-21.936,25.663,0.7182,False
0.1,0.001,1.5,2.7944,626.54,-22.41,27.958,0.6978,False
0.1,0.001,1.6,2.8449,701.47,-22.905,30.626,0.6689,False
0.1,0.001,1.7,2.8855,775.28,-23.577,32.883,0.6463,False
0.1,0.001,1.8,2.9362,867.83,-24.279,35.744,0.6161,False
0.1,0.001,1.9,2.9493,921.64,-25.035,36.814,0.5965,False
0.1,0.001,2.0,2.954,970.52,-25.783,37.642,0.5804,False
0.1,0.001,2.5,2.9619,981.2,-25.783,38.056,0.5813,False
0.1,0.001,3.0,2.9619,981.2,-25.783,38.056,0.5813,False
0.1,0.0015,1.2,2.6832,451.35,-21.065,21.426,0.7748,False
0.1,0.0015,1.3,2.7125,499.79,-21.486,23.261,0.7446,False
0.1,0.0015,1.4,2.7609,562.94,-21.936,25.663,0.7182,False
0.1,0.0015,1.5,2.7944,626.54,-22.41,27.958,0.6978,False
0.1,0.0015,1.6,2.8449,701.47,-22.905,30.626,0.6689,False
0.1,0.0015,1.7,2.8855,775.28,-23.577,32.883,0.6463,False
0.1,0.0015,1.8,2.9362,867.83,-24.279,35.744,0.6161,False
0.1,0.0015,1.9,2.9493,921.64,-25.035,36.814,0.5965,False
0.1,0.0015,2.0,2.954,970.52,-25.783,37.642,0.5804,False
0.1,0.0015,2.5,2.9619,981.2,-25.783,38.056,0.5813,False
0.1,0.0015,3.0,2.9619,981.2,-25.783,38.056,0.5813,False
0.1,0.003,1.2,2.6832,451.35,-21.065,21.426,0.7748,False
0.1,0.003,1.3,2.7125,499.79,-21.486,23.261,0.7446,False
0.1,0.003,1.4,2.7609,562.94,-21.936,25.663,0.7182,False
0.1,0.003,1.5,2.7944,626.54,-22.41,27.958,0.6978,False
0.1,0.003,1.6,2.8449,701.47,-22.905,30.626,0.6689,False
0.1,0.003,1.7,2.8855,775.28,-23.577,32.883,0.6463,False
0.1,0.003,1.8,2.9362,867.83,-24.279,35.744,0.6161,False
0.1,0.003,1.9,2.9493,921.64,-25.035,36.814,0.5965,False
0.1,0.003,2.0,2.954,970.52,-25.783,37.642,0.5804,False
0.1,0.003,2.5,2.9619,981.2,-25.783,38.056,0.5813,False
0.1,0.003,3.0,2.9619,981.2,-25.783,38.056,0.5813,False
0.11,0.001,1.2,2.675,464.49,-25.465,18.241,0.8165,False
0.11,0.001,1.3,2.6861,505.97,-26.914,18.8,0.807,False
0.11,0.001,1.4,2.7101,557.64,-28.098,19.846,0.796,False
0.11,0.001,1.5,2.7287,609.95,-28.776,21.196,0.7818,False
0.11,0.001,1.6,2.7556,667.42,-29.46,22.655,0.7704,False
0.11,0.001,1.7,2.7814,730.5,-30.149,24.229,0.7603,False
0.11,0.001,1.8,2.7949,789.24,-30.844,25.588,0.751,False
0.11,0.001,1.9,2.7925,828.78,-31.549,26.269,0.7413,False
0.11,0.001,2.0,2.7901,874.24,-32.265,27.096,0.7326,False
0.11,0.001,2.5,2.7973,884.02,-32.265,27.399,0.7322,False
0.11,0.001,3.0,2.7973,884.02,-32.265,27.399,0.7322,False
0.11,0.0015,1.2,2.675,464.49,-25.465,18.241,0.8165,False
0.11,0.0015,1.3,2.6861,505.97,-26.914,18.8,0.807,False
0.11,0.0015,1.4,2.7101,557.64,-28.098,19.846,0.796,False
0.11,0.0015,1.5,2.7287,609.95,-28.776,21.196,0.7818,False
0.11,0.0015,1.6,2.7556,667.42,-29.46,22.655,0.7704,False
0.11,0.0015,1.7,2.7814,730.5,-30.149,24.229,0.7603,False
0.11,0.0015,1.8,2.7949,789.24,-30.844,25.588,0.751,False
0.11,0.0015,1.9,2.7925,828.78,-31.549,26.269,0.7413,False
0.11,0.0015,2.0,2.7901,874.24,-32.265,27.096,0.7326,False
0.11,0.0015,2.5,2.7973,884.02,-32.265,27.399,0.7322,False
0.11,0.0015,3.0,2.7973,884.02,-32.265,27.399,0.7322,False
0.11,0.003,1.2,2.675,464.49,-25.465,18.241,0.8165,False
0.11,0.003,1.3,2.6861,505.97,-26.914,18.8,0.807,False
0.11,0.003,1.4,2.7101,557.64,-28.098,19.846,0.796,False
0.11,0.003,1.5,2.7287,609.95,-28.776,21.196,0.7818,False
0.11,0.003,1.6,2.7556,667.42,-29.46,22.655,0.7704,False
0.11,0.003,1.7,2.7814,730.5,-30.149,24.229,0.7603,False
0.11,0.003,1.8,2.7949,789.24,-30.844,25.588,0.751,False
0.11,0.003,1.9,2.7925,828.78,-31.549,26.269,0.7413,False
0.11,0.003,2.0,2.7901,874.24,-32.265,27.096,0.7326,False
0.11,0.003,2.5,2.7973,884.02,-32.265,27.399,0.7322,False
0.11,0.003,3.0,2.7973,884.02,-32.265,27.399,0.7322,False
