L_BASE,L_HIGH,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
1.0,1.6,2.5,0.8743,-27.44,-91.703,-0.299,3.8979,False
1.0,1.6,3.0,0.8743,-27.44,-91.703,-0.299,3.8979,False
1.0,1.7,1.0,0.6868,-2.6,-76.443,-0.034,5.4384,False
1.0,1.7,2.0,0.8743,-38.26,-93.17,-0.411,3.8979,False
1.0,1.7,2.5,0.8743,-38.26,-93.17,-0.411,3.8979,False
1.0,1.7,3.0,0.8743,-38.26,-93.17,-0.411,3.8979,False
1.0,1.8,1.0,0.6868,-8.62,-78.538,-0.11,5.4384,False
1.0,1.8,2.0,0.8743,-48.32,-94.406,-0.512,3.8979,False
1.0,1.8,2.5,0.8743,-48.32,-94.406,-0.512,3.8979,False
1.0,1.8,3.0,0.8743,-48.32,-94.406,-0.512,3.8979,False
1.0,2.0,1.0,0.6868,-21.16,-82.236,-0.257,5.4384,False
1.0,2.0,2.0,0.8743,-65.53,-96.304,-0.68,3.8979,False
1.0,2.0,2.5,0.8743,-65.53,-96.304,-0.68,3.8979,False
1.0,2.0,3.0,0.8743,-65.53,-96.304,-0.68,3.8979,False
