PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.055,0.105,2.724,1275.59,-41.958,-14.432,30.402,0.8843,False
-0.055,0.11,2.7162,1263.5,-41.958,-14.432,30.114,0.8838,False
-0.055,0.115,2.7743,1358.35,-41.958,-14.432,32.374,0.8913,False
-0.055,0.12,2.7743,1358.35,-41.958,-14.432,32.374,0.8913,False
-0.055,0.125,2.7743,1358.35,-41.958,-14.432,32.374,0.8913,False
-0.055,0.13,2.7743,1358.35,-41.958,-14.432,32.374,0.8913,False
-0.06,0.04,1.8492,301.5,-48.166,-12.568,6.26,3.3586,False
-0.06,0.045,1.7421,273.13,-50.832,-12.568,5.373,3.9861,False
-0.06,0.05,2.4262,764.47,-55.196,-12.568,13.85,2.8665,False
-0.06,0.055,2.887,1484.95,-40.369,-12.991,36.784,0.9013,False
-0.06,0.06,2.7111,1214.77,-43.775,-13.816,27.75,0.9468,False
-0.06,0.065,2.6427,1082.94,-37.378,-15.944,28.973,0.9702,False
-0.06,0.075,2.7933,1317.37,-39.762,-15.944,33.132,0.915,True
-0.06,0.08,2.9391,1551.0,-41.031,-15.944,37.801,0.8369,False
-0.06,0.085,2.938,1553.87,-39.336,-15.944,39.502,0.7881,False
-0.06,0.09,2.8825,1458.07,-39.336,-15.944,37.067,0.7907,False
-0.06,0.095,2.907,1590.63,-39.655,-15.944,40.112,0.7916,False
-0.06,0.1,2.9045,1586.17,-39.829,-15.944,39.825,0.7928,False
-0.06,0.105,2.923,1622.28,-39.336,-15.944,41.241,0.7704,False
-0.06,0.11,2.915,1607.14,-39.336,-15.944,40.856,0.7701,False
-0.06,0.115,2.974,1725.89,-39.336,-15.944,43.875,0.7764,False
-0.06,0.12,2.974,1725.89,-39.336,-15.944,43.875,0.7764,False
-0.06,0.125,2.974,1725.89,-39.336,-15.944,43.875,0.7764,False
-0.06,0.13,2.974,1725.89,-39.336,-15.944,43.875,0.7764,False
-0.065,0.04,1.8492,301.5,-48.166,-12.568,6.26,3.3586,False
-0.065,0.045,1.7421,273.13,-50.832,-12.568,5.373,3.9861,False
-0.065,0.05,2.4262,764.47,-55.196,-12.568,13.85,2.8665,False
-0.065,0.055,2.887,1484.95,-40.369,-12.991,36.784,0.9013,False
-0.065,0.06,2.7111,1214.77,-43.775,-13.816,27.75,0.9468,False
-0.065,0.065,2.6309,1068.45,-38.214,-15.944,27.959,0.9823,False
-0.065,0.075,3.0749,1843.93,-41.564,-15.944,44.364,0.9012,False
-0.065,0.08,3.1919,2092.31,-43.585,-15.944,48.005,0.8487,False
-0.065,0.085,3.1986,2114.02,-41.964,-15.944,50.377,0.8084,False
-0.065,0.09,3.1152,1932.38,-41.964,-16.797,46.048,0.8165,False
-0.065,0.095,3.1345,2105.29,-41.964,-16.797,50.169,0.8205,False
-0.065,0.1,3.1319,2099.47,-41.964,-16.797,50.03,0.8216,False
-0.065,0.105,3.1506,2146.56,-41.964,-16.797,51.152,0.8006,False
-0.065,0.11,3.1425,2126.82,-41.964,-16.797,50.682,0.8017,False
-0.065,0.115,3.1991,2274.17,-41.964,-16.797,54.193,0.7969,False
-0.065,0.12,3.1957,2266.06,-41.964,-16.797,54.0,0.7969,False
-0.065,0.125,3.1957,2266.06,-41.964,-16.797,54.0,0.7969,False
-0.065,0.13,3.1957,2266.06,-41.964,-16.797,54.0,0.7969,False
-0.07,0.04,1.8492,301.5,-48.166,-12.568,6.26,3.3586,False
-0.07,0.045,1.7421,273.13,-50.832,-12.568,5.373,3.9861,False
-0.07,0.05,2.4262,764.47,-55.196,-12.568,13.85,2.8665,False
-0.07,0.055,2.887,1484.95,-40.369,-12.991,36.784,0.9013,False
-0.07,0.06,2.7111,1214.77,-43.775,-13.816,27.75,0.9468,False
-0.07,0.065,2.6309,1068.45,-38.214,-15.944,27.959,0.9823,False
-0.07,0.075,3.0987,1891.4,-38.991,-16.764,48.508,0.8731,False
-0.07,0.08,3.2018,2115.07,-41.597,-16.764,50.847,0.8306,False
-0.07,0.085,3.1899,2097.35,-41.017,-16.764,51.133,0.797,False
-0.07,0.09,3.1067,1917.07,-41.017,-16.797,46.738,0.8048,False
-0.07,0.095,3.1262,2088.68,-41.017,-16.797,50.922,0.8088,False
-0.07,0.1,3.1237,2082.91,-41.017,-16.797,50.781,0.8099,False
-0.07,0.105,3.1423,2129.65,-41.017,-16.797,51.92,0.7889,False
-0.07,0.11,3.1342,2110.05,-41.017,-16.797,51.443,0.7899,False
-0.07,0.115,3.1907,2256.29,-41.017,-16.797,55.008,0.7857,False
-0.07,0.12,3.1749,2219.35,-41.017,-16.797,54.107,0.7857,False
-0.07,0.125,3.1749,2219.35,-41.017,-16.797,54.107,0.7857,False
-0.07,0.13,3.1749,2219.35,-41.017,-16.797,54.107,0.7857,False
-0.075,0.04,1.8492,301.5,-48.166,-12.568,6.26,3.3586,False
-0.075,0.045,1.7421,273.13,-50.832,-12.568,5.373,3.9861,False
-0.075,0.05,2.4262,764.47,-55.196,-12.568,13.85,2.8665,False
-0.075,0.055,2.887,1484.95,-40.369,-12.991,36.784,0.9013,False
-0.075,0.06,2.7111,1214.77,-43.775,-13.816,27.75,0.9468,False
-0.075,0.065,2.6309,1068.45,-38.214,-15.944,27.959,0.9823,False
-0.075,0.075,3.0859,1866.77,-38.991,-17.078,47.877,0.8787,False
-0.075,0.08,3.1788,2066.86,-42.203,-17.078,48.975,0.8411,False
-0.075,0.085,3.2913,2339.84,-41.673,-17.078,56.148,0.7063,False
-0.075,0.09,3.2376,2207.5,-42.355,-17.078,52.118,0.6861,False
-0.075,0.095,3.2537,2403.82,-42.355,-17.078,56.753,0.69,False
-0.075,0.1,3.2512,2397.21,-42.355,-17.078,56.598,0.691,False
-0.075,0.105,3.27,2450.68,-42.355,-17.078,57.86,0.6702,False
-0.075,0.11,3.2618,2428.26,-42.355,-17.078,57.331,0.6707,False
-0.075,0.115,3.3191,2595.56,-42.355,-17.078,61.28,0.6707,False
-0.075,0.12,3.3029,2553.3,-42.355,-17.078,60.283,0.6707,False
-0.075,0.125,3.2976,2539.62,-42.355,-17.078,59.96,0.6707,False
-0.075,0.13,3.2921,2525.46,-42.355,-17.078,59.625,0.6707,False
-0.08,0.04,1.8492,301.5,-48.166,-12.568,6.26,3.3586,False
-0.08,0.045,1.7421,273.13,-50.832,-12.568,5.373,3.9861,False
-0.08,0.05,2.4262,764.47,-55.196,-12.568,13.85,2.8665,False
-0.08,0.055,2.887,1484.95,-40.369,-12.991,36.784,0.9013,False
-0.08,0.06,2.7111,1214.77,-43.775,-13.816,27.75,0.9468,False
-0.08,0.065,2.6309,1068.45,-38.214,-15.944,27.959,0.9823,False
-0.08,0.075,3.0859,1866.77,-38.991,-17.078,47.877,0.8787,False
-0.08,0.08,3.2015,2114.53,-42.203,-16.764,50.104,0.8324,False
-0.08,0.085,3.2807,2316.46,-42.968,-18.893,53.911,0.7103,False
-0.08,0.09,3.2261,2183.15,-43.636,-18.893,50.031,0.6909,False
-0.08,0.095,3.2651,2432.81,-42.26,-18.893,57.568,0.6894,False
-0.08,0.1,3.2515,2399.16,-42.26,-18.893,56.772,0.6905,False
-0.08,0.105,3.268,2446.88,-42.26,-18.893,57.901,0.6705,False
-0.08,0.11,3.2598,2424.5,-42.26,-18.893,57.372,0.6711,False
-0.08,0.115,3.317,2591.55,-42.26,-18.893,61.324,0.6705,False
-0.08,0.12,3.3009,2549.35,-42.26,-18.893,60.326,0.6705,False
-0.08,0.125,3.2956,2535.69,-42.26,-18.893,60.003,0.6705,False
-0.08,0.13,3.2817,2500.41,-42.26,-18.893,59.168,0.6705,False
-0.085,0.04,1.8492,301.5,-48.166,-12.568,6.26,3.3586,False
-0.085,0.045,1.7421,273.13,-50.832,-12.568,5.373,3.9861,False
-0.085,0.05,2.4262,764.47,-55.196,-12.568,13.85,2.8665,False
-0.085,0.055,2.887,1484.95,-40.369,-12.991,36.784,0.9013,False
-0.085,0.06,2.7111,1214.77,-43.775,-13.816,27.75,0.9468,False
-0.085,0.065,2.6309,1068.45,-38.214,-15.944,27.959,0.9823,False
-0.085,0.075,3.0859,1866.77,-38.991,-17.078,47.877,0.8787,False
-0.085,0.08,3.2015,2114.53,-42.203,-16.764,50.104,0.8324,False
-0.085,0.085,3.2807,2316.46,-42.968,-18.893,53.911,0.7103,False
-0.085,0.09,3.2221,2174.6,-43.636,-18.893,49.835,0.6909,False
-0.085,0.095,3.2429,2379.2,-43.36,-20.438,54.871,0.6999,False
-0.085,0.1,3.2293,2346.26,-43.36,-20.438,54.111,0.7009,False
-0.085,0.105,3.2397,2378.25,-43.36,-20.438,54.849,0.681,False
-0.085,0.11,3.2261,2343.85,-43.36,-20.438,54.056,0.6816,False
-0.085,0.115,3.2831,2505.56,-43.36,-20.438,57.785,0.6806,False
-0.085,0.12,3.2671,2464.71,-43.36,-20.438,56.843,0.6806,False
-0.085,0.125,3.2619,2451.49,-43.36,-20.438,56.538,0.6806,False
-0.085,0.13,3.2481,2417.33,-43.36,-20.438,55.75,0.6806,False
-0.1,0.04,1.8492,301.5,-48.166,-12.568,6.26,3.3586,False
-0.1,0.045,1.7421,273.13,-50.832,-12.568,5.373,3.9861,False
-0.1,0.05,2.4262,764.47,-55.196,-12.568,13.85,2.8665,False
-0.1,0.055,2.887,1484.95,-40.369,-12.991,36.784,0.9013,False
-0.1,0.06,2.7111,1214.77,-43.775,-13.816,27.75,0.9468,False
-0.1,0.065,2.6309,1068.45,-38.214,-15.944,27.959,0.9823,False
-0.1,0.075,3.0859,1866.77,-38.991,-17.078,47.877,0.8787,False
-0.1,0.08,3.2015,2114.53,-42.203,-16.764,50.104,0.8324,False
-0.1,0.085,3.2807,2316.46,-42.968,-18.893,53.911,0.7103,False
-0.1,0.09,3.2221,2174.6,-43.636,-18.893,49.835,0.6909,False
-0.1,0.095,3.2429,2379.2,-43.36,-20.438,54.871,0.6999,False
-0.1,0.1,3.2191,2322.37,-43.963,-21.285,52.826,0.7064,False
-0.1,0.105,3.2241,2341.46,-44.276,-21.725,52.883,0.6892,False
-0.1,0.11,3.225,2341.7,-44.425,-21.934,52.712,0.6911,False
-0.1,0.115,3.2819,2503.27,-44.425,-21.934,56.348,0.6899,False
-0.1,0.12,3.2659,2462.45,-44.425,-21.934,55.43,0.6899,False
-0.1,0.125,3.2607,2449.24,-44.425,-21.934,55.132,0.6899,False
-0.1,0.13,3.2469,2415.12,-44.425,-21.934,54.364,0.6899,False
