L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
1.75,0.055,2.887,897.73,-32.511,-10.334,27.613,0.9013,False
1.75,0.06,2.7111,762.82,-35.509,-10.99,21.482,0.9468,False
1.75,0.065,2.6427,692.59,-30.74,-12.683,22.531,0.9702,False
1.75,0.075,2.7933,816.87,-32.805,-12.683,24.901,0.915,False
1.75,0.08,2.9391,932.45,-33.917,-12.683,27.492,0.8369,False
1.75,0.085,2.938,934.41,-32.432,-12.683,28.811,0.7881,False
1.75,0.09,2.8825,887.12,-32.432,-12.683,27.353,0.7907,False
1.75,0.095,2.907,957.04,-32.698,-12.683,29.269,0.7916,False
1.75,0.1,2.9045,954.87,-32.849,-12.683,29.069,0.7928,False
1.75,0.105,2.923,972.77,-32.432,-12.683,29.994,0.7704,False
1.75,0.11,2.915,965.37,-32.432,-12.683,29.766,0.7701,False
1.75,0.115,2.974,1023.5,-32.432,-12.683,31.558,0.7764,False
1.75,0.12,2.974,1023.5,-32.432,-12.683,31.558,0.7764,False
1.75,0.125,2.974,1023.5,-32.432,-12.683,31.558,0.7764,False
1.75,0.13,2.974,1023.5,-32.432,-12.683,31.558,0.7764,False
2.0,0.04,1.8492,266.95,-44.215,-11.425,6.037,3.3586,False
2.0,0.045,1.7421,244.54,-46.734,-11.425,5.233,3.9861,False
2.0,0.05,2.4262,644.75,-51.465,-11.425,12.528,2.8665,False
2.0,0.055,2.887,1198.21,-36.924,-11.81,32.45,0.9013,False
2.0,0.06,2.7111,997.27,-40.166,-12.56,24.828,0.9468,False
2.0,0.065,2.6427,896.39,-34.487,-14.495,25.992,0.9702,False
2.0,0.075,2.7933,1075.53,-36.739,-14.495,29.275,0.915,False
2.0,0.08,2.9391,1248.6,-37.944,-14.495,32.906,0.8369,False
2.0,0.085,2.938,1251.08,-36.335,-14.495,34.432,0.7881,False
2.0,0.09,2.8825,1180.19,-36.335,-14.495,32.481,0.7907,False
2.0,0.095,2.907,1281.22,-36.631,-14.495,34.976,0.7916,False
2.0,0.1,2.9045,1277.94,-36.795,-14.495,34.731,0.7928,False
2.0,0.105,2.923,1304.72,-36.335,-14.495,35.908,0.7704,False
2.0,0.11,2.915,1293.56,-36.335,-14.495,35.601,0.7701,False
2.0,0.115,2.974,1381.13,-36.335,-14.495,38.011,0.7764,False
2.0,0.12,2.974,1381.13,-36.335,-14.495,38.011,0.7764,False
2.0,0.125,2.974,1381.13,-36.335,-14.495,38.011,0.7764,False
2.0,0.13,2.974,1381.13,-36.335,-14.495,38.011,0.7764,False
