L_BASE,L_HIGH,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
1.0,1.2,3.0,3.3656,1012.32,-23.909,42.34,0.5799,False
1.0,1.3,1.0,2.9555,502.46,-21.059,23.859,0.7749,False
1.0,1.3,2.0,3.3515,1203.68,-25.71,46.817,0.5774,False
1.0,1.3,2.5,3.3583,1213.04,-25.71,47.181,0.5786,False
1.0,1.3,3.0,3.3583,1213.04,-25.71,47.181,0.5786,False
1.0,1.4,1.0,2.9555,579.17,-22.525,25.713,0.7749,False
1.0,1.4,2.0,3.3515,1443.46,-27.483,52.521,0.5774,False
1.0,1.4,2.5,3.3517,1443.76,-27.483,52.532,0.5774,False
1.0,1.4,3.0,3.3517,1443.76,-27.483,52.532,0.5774,False
1.0,1.5,1.0,2.9555,663.72,-23.969,27.691,0.7749,False
1.0,1.5,2.0,3.3515,1720.32,-29.229,58.857,0.5774,False
1.0,1.5,2.5,3.3515,1720.32,-29.229,58.857,0.5774,False
1.0,1.5,3.0,3.3515,1720.32,-29.229,58.857,0.5774,False
1.0,1.6,1.0,2.9555,756.67,-25.393,29.799,0.7749,False
1.0,1.6,2.0,3.3515,2038.7,-30.946,65.879,0.5774,False
1.0,1.6,2.5,3.3515,2038.7,-30.946,65.879,0.5774,False
1.0,1.6,3.0,3.3515,2038.7,-30.946,65.879,0.5774,False
1.0,1.7,1.0,2.9555,858.56,-26.796,32.041,0.7749,False
1.0,1.7,2.0,3.3515,2403.33,-32.637,73.639,0.5774,False
1.0,1.7,2.5,3.3515,2403.33,-32.637,73.639,0.5774,False
1.0,1.7,3.0,3.3515,2403.33,-32.637,73.639,0.5774,False
1.0,1.8,1.0,2.9555,969.94,-28.179,34.421,0.7749,False
1.0,1.8,2.0,3.3515,2819.24,-34.3,82.194,0.5774,False
1.0,1.8,2.5,3.3515,2819.24,-34.3,82.194,0.5774,False
1.0,1.8,3.0,3.3515,2819.24,-34.3,82.194,0.5774,False
1.0,2.0,1.0,2.9555,1223.33,-30.885,39.609,0.7749,False
1.0,2.0,2.0,3.3515,3826.31,-37.546,101.909,0.5774,False
1.0,2.0,2.5,3.3515,3826.31,-37.546,101.909,0.5774,False
1.0,2.0,3.0,3.3515,3826.31,-37.546,101.909,0.5774,False
