EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.1,0.0015,3.318,952.14,-23.796,-14.608,40.013,0.4687,False
0.1,0.002,3.318,952.14,-23.796,-14.608,40.013,0.4687,False
0.1,0.0025,3.318,952.14,-23.796,-14.608,40.013,0.4687,False
0.1,0.003,3.318,952.14,-23.796,-14.608,40.013,0.4687,False
0.15,0.0,3.1478,1156.41,-32.082,-14.608,36.046,0.6476,False
0.15,0.0005,3.1478,1156.41,-32.082,-14.608,36.046,0.6476,False
0.15,0.0008,3.1478,1156.41,-32.082,-14.608,36.046,0.6476,False
0.15,0.001,3.1478,1156.41,-32.082,-14.608,36.046,0.6476,False
0.15,0.0015,3.1478,1156.41,-32.082,-14.608,36.046,0.6476,False
0.15,0.002,3.1478,1156.41,-32.082,-14.608,36.046,0.6476,False
0.15,0.0025,3.1478,1156.41,-32.082,-14.608,36.046,0.6476,False
0.15,0.003,3.1478,1156.41,-32.082,-14.608,36.046,0.6476,False
0.175,0.0,3.1901,1405.59,-31.75,-14.608,44.271,0.6286,False
0.175,0.0005,3.1901,1405.59,-31.75,-14.608,44.271,0.6286,False
0.175,0.0008,3.1901,1405.59,-31.75,-14.608,44.271,0.6286,False
0.175,0.001,3.1901,1405.59,-31.75,-14.608,44.271,0.6286,False
0.175,0.0015,3.1901,1405.59,-31.75,-14.608,44.271,0.6286,False
0.175,0.002,3.1901,1405.59,-31.75,-14.608,44.271,0.6286,False
0.175,0.0025,3.1901,1405.59,-31.75,-14.608,44.271,0.6286,False
0.175,0.003,3.1901,1405.59,-31.75,-14.608,44.271,0.6286,False
0.2,0.0,3.1967,1487.12,-31.721,-14.608,46.881,0.6229,False
0.2,0.0005,3.1967,1487.12,-31.721,-14.608,46.881,0.6229,False
0.2,0.0008,3.1967,1487.12,-31.721,-14.608,46.881,0.6229,False
0.2,0.001,3.1967,1487.12,-31.721,-14.608,46.881,0.6229,False
0.2,0.0015,3.1967,1487.12,-31.721,-14.608,46.881,0.6229,False
0.2,0.002,3.1967,1487.12,-31.721,-14.608,46.881,0.6229,False
0.2,0.0025,3.1967,1487.12,-31.721,-14.608,46.881,0.6229,False
0.2,0.003,3.1967,1487.12,-31.721,-14.608,46.881,0.6229,False
0.225,0.0,3.1339,1809.8,-31.156,-14.608,58.088,0.5515,False
0.225,0.0005,3.1339,1809.8,-31.156,-14.608,58.088,0.5515,False
0.225,0.0008,3.1339,1809.8,-31.156,-14.608,58.088,0.5515,False
0.225,0.001,3.1339,1809.8,-31.156,-14.608,58.088,0.5515,False
0.225,0.0015,3.1339,1809.8,-31.156,-14.608,58.088,0.5515,False
0.225,0.002,3.1339,1809.8,-31.156,-14.608,58.088,0.5515,False
0.225,0.0025,3.1339,1809.8,-31.156,-14.608,58.088,0.5515,False
0.225,0.003,3.1339,1809.8,-31.156,-14.608,58.088,0.5515,False
0.25,0.0,3.0458,1557.29,-31.845,-14.608,48.903,0.6117,False
0.25,0.0005,3.0458,1557.29,-31.845,-14.608,48.903,0.6117,False
0.25,0.0008,3.0458,1557.29,-31.845,-14.608,48.903,0.6117,False
0.25,0.001,3.0458,1557.29,-31.845,-14.608,48.903,0.6117,False
0.25,0.0015,3.0458,1557.29,-31.845,-14.608,48.903,0.6117,False
0.25,0.002,3.0458,1557.29,-31.845,-14.608,48.903,0.6117,False
0.25,0.0025,3.0458,1557.29,-31.845,-14.608,48.903,0.6117,False
0.25,0.003,3.0458,1557.29,-31.845,-14.608,48.903,0.6117,False
0.275,0.0,3.0092,1838.71,-31.777,-14.608,57.863,0.6123,False
0.275,0.0005,3.0092,1838.71,-31.777,-14.608,57.863,0.6123,False
0.275,0.0008,3.0092,1838.71,-31.777,-14.608,57.863,0.6123,False
0.275,0.001,3.0092,1838.71,-31.777,-14.608,57.863,0.6123,False
0.275,0.0015,3.0092,1838.71,-31.777,-14.608,57.863,0.6123,False
0.275,0.002,3.0092,1838.71,-31.777,-14.608,57.863,0.6123,False
0.275,0.0025,3.0092,1838.71,-31.777,-14.608,57.863,0.6123,False
0.275,0.003,3.0092,1838.71,-31.777,-14.608,57.863,0.6123,False
0.3,0.0,2.9527,1783.62,-31.777,-14.608,56.129,0.5922,False
0.3,0.0005,2.9527,1783.62,-31.777,-14.608,56.129,0.5922,False
0.3,0.0008,2.9527,1783.62,-31.777,-14.608,56.129,0.5922,False
0.3,0.001,2.9527,1783.62,-31.777,-14.608,56.129,0.5922,False
0.3,0.0015,2.9527,1783.62,-31.777,-14.608,56.129,0.5922,False
0.3,0.002,2.9527,1783.62,-31.777,-14.608,56.129,0.5922,False
0.3,0.0025,2.9527,1783.62,-31.777,-14.608,56.129,0.5922,False
0.3,0.003,2.9527,1783.62,-31.777,-14.608,56.129,0.5922,False
0.325,0.0,2.995,1669.76,-31.777,-14.608,52.546,0.5752,False
0.325,0.0005,2.995,1669.76,-31.777,-14.608,52.546,0.5752,False
0.325,0.0008,2.995,1669.76,-31.777,-14.608,52.546,0.5752,False
0.325,0.001,2.995,1669.76,-31.777,-14.608,52.546,0.5752,False
0.325,0.0015,2.995,1669.76,-31.777,-14.608,52.546,0.5752,False
0.325,0.002,2.995,1669.76,-31.777,-14.608,52.546,0.5752,False
0.325,0.0025,2.995,1669.76,-31.777,-14.608,52.546,0.5752,False
0.325,0.003,2.995,1669.76,-31.777,-14.608,52.546,0.5752,False
