PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.055,0.06,1.289,118.84,-81.39,-13.816,1.46,4.0737,False
-0.055,0.065,1.2118,88.71,-76.743,-13.816,1.156,3.7275,False
-0.055,0.075,1.3373,134.45,-76.892,-14.432,1.749,3.0953,False
-0.055,0.08,1.319,126.04,-78.29,-14.432,1.61,3.0466,False
-0.055,0.085,1.4221,171.9,-77.293,-14.432,2.224,2.9681,False
-0.055,0.09,1.358,140.64,-77.661,-14.432,1.811,3.0681,False
-0.055,0.095,1.4244,172.03,-76.214,-14.432,2.257,2.8763,False
-0.055,0.1,1.3891,154.34,-76.321,-14.432,2.022,2.9103,False
-0.055,0.105,1.4296,174.37,-76.321,-14.432,2.285,2.8399,False
-0.055,0.11,1.4176,168.21,-76.321,-14.432,2.204,2.8516,False
-0.055,0.115,1.5427,238.46,-76.321,-14.432,3.124,2.7624,False
-0.055,0.12,1.5427,238.46,-76.321,-14.432,3.124,2.7624,False
-0.055,0.125,1.5427,238.46,-76.321,-14.432,3.124,2.7624,False
-0.055,0.13,1.5427,238.46,-76.321,-14.432,3.124,2.7624,False
-0.06,0.04,-0.5413,-84.97,-92.927,-12.568,-0.914,3.621,False
-0.06,0.045,-0.0658,-74.81,-89.022,-12.568,-0.84,6.7464,False
-0.06,0.05,0.9466,25.73,-86.03,-12.76,0.299,28.7915,False
-0.06,0.055,1.4155,177.61,-79.064,-13.503,2.246,3.9218,False
-0.06,0.06,1.2926,119.49,-81.837,-16.384,1.46,3.8835,False
-0.06,0.065,1.294,118.63,-76.503,-16.384,1.551,3.1741,False
-0.06,0.075,1.3629,143.98,-77.119,-16.384,1.867,2.8004,True
-0.06,0.08,1.4391,180.91,-78.404,-16.384,2.307,2.6041,False
-0.06,0.085,1.5787,262.17,-77.442,-16.384,3.385,2.5265,False
-0.06,0.09,1.5013,212.94,-77.736,-16.384,2.739,2.623,False
-0.06,0.095,1.5975,275.11,-77.799,-16.384,3.536,2.4856,False
-0.06,0.1,1.5572,247.63,-78.581,-16.384,3.151,2.5228,False
-0.06,0.105,1.5944,272.52,-78.163,-16.384,3.487,2.4755,False
-0.06,0.11,1.5823,264.16,-78.49,-16.384,3.366,2.4844,False
-0.06,0.115,1.7079,359.55,-76.107,-16.384,4.724,2.4166,False
-0.06,0.12,1.7079,359.55,-76.107,-16.384,4.724,2.4166,False
-0.06,0.125,1.7079,359.55,-76.107,-16.384,4.724,2.4166,False
-0.06,0.13,1.7079,359.55,-76.107,-16.384,4.724,2.4166,False
-0.065,0.04,-0.5413,-84.97,-92.927,-12.568,-0.914,3.621,False
-0.065,0.045,-0.0658,-74.81,-89.022,-12.568,-0.84,6.7464,False
-0.065,0.05,0.9466,25.73,-86.03,-12.76,0.299,28.7915,False
-0.065,0.055,1.4155,177.61,-79.064,-13.503,2.246,3.9218,False
-0.065,0.06,1.2926,119.49,-81.837,-16.384,1.46,3.8835,False
-0.065,0.065,1.2727,109.82,-77.256,-16.384,1.422,3.2546,False
-0.065,0.075,1.5817,265.15,-77.344,-16.384,3.428,2.3127,False
-0.065,0.08,1.6221,292.45,-79.963,-16.384,3.657,2.228,False
-0.065,0.085,1.7587,403.21,-78.872,-16.384,5.112,2.1829,False
-0.065,0.09,1.6613,319.59,-79.148,-16.797,4.038,2.2612,False
-0.065,0.095,1.7423,389.45,-78.085,-16.797,4.988,2.1895,False
-0.065,0.1,1.6974,349.84,-78.856,-16.797,4.436,2.2245,False
-0.065,0.105,1.7276,375.54,-78.444,-16.797,4.787,2.2,False
-0.065,0.11,1.7096,359.69,-78.767,-16.797,4.567,2.2156,False
-0.065,0.115,1.8335,478.27,-77.336,-16.797,6.184,2.1625,False
-0.065,0.12,1.8317,476.29,-77.336,-16.797,6.159,2.1625,False
-0.065,0.125,1.8317,476.29,-77.336,-16.797,6.159,2.1625,False
-0.065,0.13,1.8317,476.29,-77.336,-16.797,6.159,2.1625,False
-0.07,0.04,-0.5413,-84.97,-92.927,-12.568,-0.914,3.621,False
-0.07,0.045,-0.0658,-74.81,-89.022,-12.568,-0.84,6.7464,False
-0.07,0.05,0.9466,25.73,-86.03,-12.76,0.299,28.7915,False
-0.07,0.055,1.4155,177.61,-79.064,-13.503,2.246,3.9218,False
-0.07,0.06,1.2926,119.49,-81.837,-16.384,1.46,3.8835,False
-0.07,0.065,1.2727,109.82,-77.256,-16.384,1.422,3.2546,False
-0.07,0.075,1.5799,263.56,-76.626,-16.902,3.44,2.3346,False
-0.07,0.08,1.6247,293.96,-79.142,-16.902,3.714,2.2337,False
-0.07,0.085,1.7439,389.02,-79.13,-16.902,4.916,2.2097,False
-0.07,0.09,1.6427,304.5,-79.582,-16.902,3.826,2.2934,False
-0.07,0.095,1.7207,369.15,-78.085,-16.902,4.728,2.2251,False
-0.07,0.1,1.6667,323.58,-78.856,-16.902,4.103,2.2736,False
-0.07,0.105,1.6919,343.54,-78.444,-16.902,4.379,2.256,False
-0.07,0.11,1.6688,324.53,-78.767,-16.902,4.12,2.2822,False
-0.07,0.115,1.785,426.72,-77.808,-16.902,5.484,2.2379,False
-0.07,0.12,1.7767,418.46,-77.808,-16.902,5.378,2.2379,False
-0.07,0.125,1.7767,418.46,-77.808,-16.902,5.378,2.2379,False
-0.07,0.13,1.7767,418.46,-77.808,-16.902,5.378,2.2379,False
-0.075,0.04,-0.5413,-84.97,-92.927,-12.568,-0.914,3.621,False
-0.075,0.045,-0.0658,-74.81,-89.022,-12.568,-0.84,6.7464,False
-0.075,0.05,0.9466,25.73,-86.03,-12.76,0.299,28.7915,False
-0.075,0.055,1.4155,177.61,-79.064,-13.503,2.246,3.9218,False
-0.075,0.06,1.2926,119.49,-81.837,-16.384,1.46,3.8835,False
-0.075,0.065,1.2727,109.82,-77.256,-16.384,1.422,3.2546,False
-0.075,0.075,1.5651,253.46,-76.626,-17.078,3.308,2.3491,False
-0.075,0.08,1.6134,285.5,-78.693,-18.348,3.628,2.2274,False
-0.075,0.085,1.797,438.8,-77.721,-18.348,5.646,2.0448,False
-0.075,0.09,1.7017,351.01,-78.641,-18.348,4.463,2.1143,False
-0.075,0.095,1.7766,420.35,-78.83,-18.348,5.332,2.051,False
-0.075,0.1,1.7223,369.81,-79.576,-18.348,4.647,2.0951,False
-0.075,0.105,1.7449,389.48,-79.177,-18.348,4.919,2.0816,False
-0.075,0.11,1.717,364.2,-79.489,-18.348,4.582,2.1119,False
-0.075,0.115,1.8293,471.56,-75.637,-18.348,6.234,2.0781,False
-0.075,0.12,1.8327,475.25,-75.637,-18.348,6.283,2.0628,False
-0.075,0.125,1.83,472.29,-75.637,-18.348,6.244,2.0628,False
-0.075,0.13,1.8272,469.22,-75.637,-18.348,6.204,2.0628,False
-0.08,0.04,-0.5413,-84.97,-92.927,-12.568,-0.914,3.621,False
-0.08,0.045,-0.0658,-74.81,-89.022,-12.568,-0.84,6.7464,False
-0.08,0.05,0.9466,25.73,-86.03,-12.76,0.299,28.7915,False
-0.08,0.055,1.4155,177.61,-79.064,-13.503,2.246,3.9218,False
-0.08,0.06,1.2926,119.49,-81.837,-16.384,1.46,3.8835,False
-0.08,0.065,1.2727,109.82,-77.256,-16.384,1.422,3.2546,False
-0.08,0.075,1.5651,253.46,-76.626,-17.078,3.308,2.3491,False
-0.08,0.08,1.6306,297.98,-78.693,-19.162,3.787,2.1942,False
-0.08,0.085,1.7976,439.05,-78.009,-19.162,5.628,2.02,False
-0.08,0.09,1.7354,380.24,-78.918,-19.162,4.818,2.0456,False
-0.08,0.095,1.8092,452.92,-79.104,-19.162,5.726,1.9801,False
-0.08,0.1,1.7491,393.89,-80.075,-19.162,4.919,2.0219,False
-0.08,0.105,1.7661,409.01,-79.736,-19.162,5.13,2.0142,False
-0.08,0.11,1.7895,432.35,-80.04,-19.162,5.402,1.9847,False
-0.08,0.115,1.9024,555.63,-76.095,-19.162,7.302,1.954,False
-0.08,0.12,1.9102,565.27,-76.095,-19.162,7.428,1.9336,False
-0.08,0.125,1.9075,561.84,-76.095,-19.162,7.383,1.9336,False
-0.08,0.13,1.9004,552.98,-76.095,-19.162,7.267,1.9336,False
-0.085,0.04,-0.5413,-84.97,-92.927,-12.568,-0.914,3.621,False
-0.085,0.045,-0.0658,-74.81,-89.022,-12.568,-0.84,6.7464,False
-0.085,0.05,0.9466,25.73,-86.03,-12.76,0.299,28.7915,False
-0.085,0.055,1.4155,177.61,-79.064,-13.503,2.246,3.9218,False
-0.085,0.06,1.2926,119.49,-81.837,-16.384,1.46,3.8835,False
-0.085,0.065,1.2727,109.82,-77.256,-16.384,1.422,3.2546,False
-0.085,0.075,1.5651,253.46,-76.626,-17.078,3.308,2.3491,False
-0.085,0.08,1.6306,297.98,-78.693,-19.162,3.787,2.1942,False
-0.085,0.085,1.7915,432.79,-78.288,-19.162,5.528,2.02,False
-0.085,0.09,1.7175,364.03,-79.61,-20.015,4.573,2.0456,False
-0.085,0.095,1.7822,424.91,-79.79,-20.438,5.325,1.982,False
-0.085,0.1,1.7269,372.95,-80.729,-20.438,4.62,2.0244,False
-0.085,0.105,1.7408,384.55,-80.527,-20.438,4.775,2.0166,False
-0.085,0.11,1.7615,404.17,-80.927,-20.438,4.994,1.9869,False
-0.085,0.115,1.8741,520.92,-77.157,-20.438,6.751,1.9562,False
-0.085,0.12,1.8818,530.05,-77.157,-20.438,6.87,1.9357,False
-0.085,0.125,1.8791,526.8,-77.157,-20.438,6.828,1.9357,False
-0.085,0.13,1.872,518.41,-77.157,-20.438,6.719,1.9357,False
-0.1,0.04,-0.5413,-84.97,-92.927,-12.568,-0.914,3.621,False
-0.1,0.045,-0.0658,-74.81,-89.022,-12.568,-0.84,6.7464,False
-0.1,0.05,0.9466,25.73,-86.03,-12.76,0.299,28.7915,False
-0.1,0.055,1.4155,177.61,-79.064,-13.503,2.246,3.9218,False
-0.1,0.06,1.2926,119.49,-81.837,-16.384,1.46,3.8835,False
-0.1,0.065,1.2727,109.82,-77.256,-16.384,1.422,3.2546,False
-0.1,0.075,1.5651,253.46,-76.626,-17.078,3.308,2.3491,False
-0.1,0.08,1.6306,297.98,-78.693,-19.162,3.787,2.1942,False
-0.1,0.085,1.7915,432.79,-78.288,-19.162,5.528,2.02,False
-0.1,0.09,1.7182,364.69,-79.578,-20.015,4.583,2.0456,False
-0.1,0.095,1.7829,425.66,-79.759,-20.438,5.337,1.982,False
-0.1,0.1,1.7227,369.01,-80.698,-21.285,4.573,2.0244,False
-0.1,0.105,1.7287,373.18,-80.497,-21.725,4.636,2.0229,False
-0.1,0.11,1.7574,400.04,-80.55,-21.934,4.966,1.9919,False
-0.1,0.115,1.87,515.84,-76.706,-21.934,6.725,1.9611,False
-0.1,0.12,1.8777,524.89,-76.706,-21.934,6.843,1.9405,False
-0.1,0.125,1.875,521.67,-76.706,-21.934,6.801,1.9405,False
-0.1,0.13,1.8679,513.35,-76.706,-21.934,6.692,1.9405,False
