EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.25,0.0,2.984,15862.3,-47.765,-30.544,332.088,0.531,False
0.25,0.0005,2.984,15862.3,-47.765,-30.544,332.088,0.531,False
0.25,0.0008,2.984,15862.3,-47.765,-30.544,332.088,0.531,False
0.25,0.001,2.984,15862.3,-47.765,-30.544,332.088,0.531,False
0.25,0.0015,2.984,15862.3,-47.765,-30.544,332.088,0.531,False
0.25,0.002,2.984,15862.3,-47.765,-30.544,332.088,0.531,False
0.25,0.0025,2.984,15862.3,-47.765,-30.544,332.088,0.531,False
0.25,0.003,2.984,15862.3,-47.765,-30.544,332.088,0.531,False
0.3,0.0,2.8688,23439.46,-48.124,-30.544,487.068,0.5088,False
0.3,0.0005,2.8688,23439.46,-48.124,-30.544,487.068,0.5088,False
0.3,0.0008,2.8688,23439.46,-48.124,-30.544,487.068,0.5088,False
0.3,0.001,2.8688,23439.46,-48.124,-30.544,487.068,0.5088,False
0.3,0.0015,2.8688,23439.46,-48.124,-30.544,487.068,0.5088,False
0.3,0.002,2.8688,23439.46,-48.124,-30.544,487.068,0.5088,False
0.3,0.0025,2.8688,23439.46,-48.124,-30.544,487.068,0.5088,False
0.3,0.003,2.8688,23439.46,-48.124,-30.544,487.068,0.5088,False
0.4,0.0,2.7859,18452.08,-48.22,-30.544,382.663,0.5501,False
0.4,0.0005,2.7859,18452.08,-48.22,-30.544,382.663,0.5501,False
0.4,0.0008,2.7859,18452.08,-48.22,-30.544,382.663,0.5501,False
0.4,0.001,2.7859,18452.08,-48.22,-30.544,382.663,0.5501,False
0.4,0.0015,2.7859,18452.08,-48.22,-30.544,382.663,0.5501,False
0.4,0.002,2.7859,18452.08,-48.22,-30.544,382.663,0.5501,False
0.4,0.0025,2.7859,18452.08,-48.22,-30.544,382.663,0.5501,False
0.4,0.003,2.7859,18452.08,-48.22,-30.544,382.663,0.5501,False
0.5,0.0,2.8306,17655.01,-48.22,-30.544,366.133,0.55,False
0.5,0.0005,2.8306,17655.01,-48.22,-30.544,366.133,0.55,False
0.5,0.0008,2.8306,17655.01,-48.22,-30.544,366.133,0.55,False
0.5,0.001,2.8306,17655.01,-48.22,-30.544,366.133,0.55,False
0.5,0.0015,2.8306,17655.01,-48.22,-30.544,366.133,0.55,False
0.5,0.002,2.8306,17655.01,-48.22,-30.544,366.133,0.55,False
0.5,0.0025,2.8306,17655.01,-48.22,-30.544,366.133,0.55,False
0.5,0.003,2.8306,17655.01,-48.22,-30.544,366.133,0.55,False
