PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.055,0.05,3.2682,4926.29,-44.426,-21.171,110.888,0.834,False
-0.055,0.055,3.6235,7126.78,-31.341,-13.679,227.398,0.6167,False
-0.055,0.06,3.4935,5891.66,-32.46,-17.199,181.507,0.5709,False
-0.055,0.065,3.5802,5861.93,-37.135,-26.323,157.854,0.5478,False
-0.055,0.075,3.6378,5863.44,-32.783,-22.103,178.856,0.5526,False
-0.055,0.08,3.6166,5726.67,-32.739,-22.053,174.92,0.5541,False
-0.055,0.085,3.6031,5785.41,-34.443,-21.665,167.971,0.5622,False
-0.055,0.09,3.6031,5785.41,-34.443,-21.665,167.971,0.5622,False
-0.055,0.095,3.6514,6177.82,-33.683,-23.11,183.41,0.5317,False
-0.055,0.1,3.6318,6100.67,-33.683,-23.11,181.119,0.5317,False
-0.055,0.105,3.6318,6100.67,-33.683,-23.11,181.119,0.5317,False
-0.055,0.11,3.6318,6100.67,-33.683,-23.11,181.119,0.5317,False
-0.055,0.115,3.6318,6100.67,-33.683,-23.11,181.119,0.5317,False
-0.055,0.12,3.6318,6100.67,-33.683,-23.11,181.119,0.5317,False
-0.055,0.125,3.6318,6100.67,-33.683,-23.11,181.119,0.5317,False
-0.055,0.13,3.6318,6100.67,-33.683,-23.11,181.119,0.5317,False
-0.06,0.04,2.1057,788.41,-57.938,-21.137,13.608,2.5888,False
-0.06,0.045,2.4206,1518.58,-55.979,-22.413,27.127,2.4089,False
-0.06,0.05,3.2682,4926.29,-44.426,-21.171,110.888,0.834,False
-0.06,0.055,3.6235,7126.78,-31.341,-13.679,227.398,0.6167,False
-0.06,0.06,3.4836,5753.32,-33.2,-19.056,173.295,0.5625,False
-0.06,0.065,3.5897,5855.7,-37.107,-26.323,157.805,0.5503,False
-0.06,0.075,3.8635,7005.51,-32.784,-15.272,213.689,0.5454,True
-0.06,0.08,3.8315,6806.79,-33.007,-15.272,206.223,0.547,False
-0.06,0.085,3.8047,6837.06,-35.102,-15.272,194.777,0.5523,False
-0.06,0.09,3.8047,6837.06,-35.102,-15.272,194.777,0.5523,False
-0.06,0.095,3.8767,7359.07,-29.354,-15.272,250.704,0.5257,False
-0.06,0.1,3.8557,7282.72,-29.354,-15.272,248.103,0.5256,False
-0.06,0.105,3.8557,7282.72,-29.354,-15.272,248.103,0.5256,False
-0.06,0.11,3.852,7277.97,-29.354,-15.272,247.942,0.5256,False
-0.06,0.115,3.848,7273.7,-29.354,-15.272,247.796,0.5256,False
-0.06,0.12,3.848,7273.7,-29.354,-15.272,247.796,0.5256,False
-0.06,0.125,3.848,7273.7,-29.354,-15.272,247.796,0.5256,False
-0.06,0.13,3.848,7273.7,-29.354,-15.272,247.796,0.5256,False
-0.065,0.04,2.1057,788.41,-57.938,-21.137,13.608,2.5888,False
-0.065,0.045,2.4206,1518.58,-55.979,-22.413,27.127,2.4089,False
-0.065,0.05,3.2682,4926.29,-44.426,-21.171,110.888,0.834,False
-0.065,0.055,3.6235,7126.78,-31.341,-13.679,227.398,0.6167,False
-0.065,0.06,3.4836,5753.32,-33.2,-19.056,173.295,0.5625,False
-0.065,0.065,3.5901,5856.01,-37.107,-26.323,157.816,0.55,False
-0.065,0.075,3.8499,6947.26,-32.721,-16.129,212.318,0.5547,False
-0.065,0.08,3.8182,6750.0,-32.944,-16.129,204.891,0.5563,False
-0.065,0.085,3.7755,6707.43,-35.04,-16.129,191.423,0.5618,False
-0.065,0.09,3.7699,6679.7,-35.04,-16.129,190.632,0.5619,False
-0.065,0.095,3.8405,7191.47,-29.301,-16.129,245.431,0.535,False
-0.065,0.1,3.8202,7145.04,-29.301,-16.129,243.846,0.5349,False
-0.065,0.105,3.8202,7145.04,-29.301,-16.129,243.846,0.5349,False
-0.065,0.11,3.8166,7141.41,-29.301,-16.129,243.722,0.5349,False
-0.065,0.115,3.807,7135.08,-29.301,-16.129,243.506,0.5348,False
-0.065,0.12,3.8051,7134.29,-29.301,-16.129,243.479,0.5348,False
-0.065,0.125,3.8051,7134.29,-29.301,-16.129,243.479,0.5348,False
-0.065,0.13,3.8051,7134.29,-29.301,-16.129,243.479,0.5348,False
-0.07,0.04,2.1057,788.41,-57.938,-21.137,13.608,2.5888,False
-0.07,0.045,2.4206,1518.58,-55.979,-22.413,27.127,2.4089,False
-0.07,0.05,3.2682,4926.29,-44.426,-21.171,110.888,0.834,False
-0.07,0.055,3.6235,7126.78,-31.341,-13.679,227.398,0.6167,False
-0.07,0.06,3.4836,5753.32,-33.2,-19.056,173.295,0.5625,False
-0.07,0.065,3.5901,5856.01,-37.107,-26.323,157.816,0.55,False
-0.07,0.075,3.8455,6937.31,-32.721,-16.129,212.014,0.5557,False
-0.07,0.08,3.8069,6725.75,-32.944,-16.899,204.155,0.5588,False
-0.07,0.085,3.7623,6672.76,-35.04,-16.899,190.433,0.5664,False
-0.07,0.09,3.7674,6719.51,-35.04,-16.899,191.768,0.5662,False
-0.07,0.095,3.8382,7242.98,-29.301,-16.899,247.189,0.5374,False
-0.07,0.1,3.8204,7192.39,-29.301,-16.899,245.462,0.5373,False
-0.07,0.105,3.8204,7192.39,-29.301,-16.899,245.462,0.5373,False
-0.07,0.11,3.8172,7186.74,-29.301,-16.899,245.27,0.5373,False
-0.07,0.115,3.8076,7174.68,-29.301,-16.899,244.858,0.5373,False
-0.07,0.12,3.8057,7172.78,-29.301,-16.899,244.793,0.5373,False
-0.07,0.125,3.8057,7172.78,-29.301,-16.899,244.793,0.5373,False
-0.07,0.13,3.8057,7172.78,-29.301,-16.899,244.793,0.5373,False
-0.075,0.04,2.1057,788.41,-57.938,-21.137,13.608,2.5888,False
-0.075,0.045,2.4206,1518.58,-55.979,-22.413,27.127,2.4089,False
-0.075,0.05,3.2682,4926.29,-44.426,-21.171,110.888,0.834,False
-0.075,0.055,3.6235,7126.78,-31.341,-13.679,227.398,0.6167,False
-0.075,0.06,3.4836,5753.32,-33.2,-19.056,173.295,0.5625,False
-0.075,0.065,3.5901,5856.01,-37.107,-26.323,157.816,0.55,False
-0.075,0.075,3.8455,6937.31,-32.721,-16.129,212.014,0.5557,False
-0.075,0.08,3.8069,6725.75,-32.944,-16.899,204.155,0.5588,False
-0.075,0.085,3.8324,7067.45,-35.04,-17.974,201.698,0.5042,False
-0.075,0.09,3.8377,7116.93,-35.04,-17.974,203.11,0.5041,False
-0.075,0.095,3.9047,7621.38,-29.301,-17.974,260.103,0.4758,False
-0.075,0.1,3.886,7567.33,-29.301,-17.974,258.258,0.4758,False
-0.075,0.105,3.886,7567.33,-29.301,-17.974,258.258,0.4758,False
-0.075,0.11,3.8826,7561.28,-29.301,-17.974,258.052,0.4758,False
-0.075,0.115,3.8729,7548.56,-29.301,-17.974,257.618,0.4758,False
-0.075,0.12,3.8709,7546.52,-29.301,-17.974,257.548,0.4758,False
-0.075,0.125,3.8709,7546.52,-29.301,-17.974,257.548,0.4758,False
-0.075,0.13,3.8709,7546.52,-29.301,-17.974,257.548,0.4758,False
-0.08,0.04,2.1057,788.41,-57.938,-21.137,13.608,2.5888,False
-0.08,0.045,2.4206,1518.58,-55.979,-22.413,27.127,2.4089,False
-0.08,0.05,3.2682,4926.29,-44.426,-21.171,110.888,0.834,False
-0.08,0.055,3.6235,7126.78,-31.341,-13.679,227.398,0.6167,False
-0.08,0.06,3.4836,5753.32,-33.2,-19.056,173.295,0.5625,False
-0.08,0.065,3.5901,5856.01,-37.107,-26.323,157.816,0.55,False
-0.08,0.075,3.8455,6937.31,-32.721,-16.129,212.014,0.5557,False
-0.08,0.08,3.8069,6725.75,-32.944,-16.899,204.155,0.5588,False
-0.08,0.085,3.8324,7067.45,-35.04,-17.974,201.698,0.5042,False
-0.08,0.09,3.8365,7111.27,-35.04,-18.124,202.948,0.5045,False
-0.08,0.095,3.9035,7616.88,-29.301,-18.124,259.949,0.476,False
-0.08,0.1,3.8849,7562.87,-29.301,-18.124,258.106,0.476,False
-0.08,0.105,3.8849,7562.87,-29.301,-18.124,258.106,0.476,False
-0.08,0.11,3.8815,7556.81,-29.301,-18.124,257.899,0.476,False
-0.08,0.115,3.8718,7544.1,-29.301,-18.124,257.465,0.476,False
-0.08,0.12,3.8698,7542.06,-29.301,-18.124,257.396,0.476,False
-0.08,0.125,3.8698,7542.06,-29.301,-18.124,257.396,0.476,False
-0.08,0.13,3.8698,7542.06,-29.301,-18.124,257.396,0.476,False
-0.085,0.04,2.1057,788.41,-57.938,-21.137,13.608,2.5888,False
-0.085,0.045,2.4206,1518.58,-55.979,-22.413,27.127,2.4089,False
-0.085,0.05,3.2682,4926.29,-44.426,-21.171,110.888,0.834,False
-0.085,0.055,3.6235,7126.78,-31.341,-13.679,227.398,0.6167,False
-0.085,0.06,3.4836,5753.32,-33.2,-19.056,173.295,0.5625,False
-0.085,0.065,3.5901,5856.01,-37.107,-26.323,157.816,0.55,False
-0.085,0.075,3.8455,6937.31,-32.721,-16.129,212.014,0.5557,False
-0.085,0.08,3.8069,6725.75,-32.944,-16.899,204.155,0.5588,False
-0.085,0.085,3.8324,7067.45,-35.04,-17.974,201.698,0.5042,False
-0.085,0.09,3.8365,7111.27,-35.04,-18.124,202.948,0.5045,False
-0.085,0.095,3.9035,7616.88,-29.301,-18.124,259.949,0.476,False
-0.085,0.1,3.8849,7562.87,-29.301,-18.124,258.106,0.476,False
-0.085,0.105,3.8849,7562.87,-29.301,-18.124,258.106,0.476,False
-0.085,0.11,3.8815,7556.81,-29.301,-18.124,257.899,0.476,False
-0.085,0.115,3.8718,7544.1,-29.301,-18.124,257.465,0.476,False
-0.085,0.12,3.8698,7542.06,-29.301,-18.124,257.396,0.476,False
-0.085,0.125,3.8698,7542.06,-29.301,-18.124,257.396,0.476,False
-0.085,0.13,3.8698,7542.06,-29.301,-18.124,257.396,0.476,False
-0.1,0.04,2.1057,788.41,-57.938,-21.137,13.608,2.5888,False
-0.1,0.045,2.4206,1518.58,-55.979,-22.413,27.127,2.4089,False
-0.1,0.05,3.2682,4926.29,-44.426,-21.171,110.888,0.834,False
-0.1,0.055,3.6235,7126.78,-31.341,-13.679,227.398,0.6167,False
-0.1,0.06,3.4836,5753.32,-33.2,-19.056,173.295,0.5625,False
-0.1,0.065,3.5901,5856.01,-37.107,-26.323,157.816,0.55,False
-0.1,0.075,3.8455,6937.31,-32.721,-16.129,212.014,0.5557,False
-0.1,0.08,3.8069,6725.75,-32.944,-16.899,204.155,0.5588,False
-0.1,0.085,3.8324,7067.45,-35.04,-17.974,201.698,0.5042,False
-0.1,0.09,3.8365,7111.27,-35.04,-18.124,202.948,0.5045,False
-0.1,0.095,3.9035,7616.88,-29.301,-18.124,259.949,0.476,False
-0.1,0.1,3.8849,7562.87,-29.301,-18.124,258.106,0.476,False
-0.1,0.105,3.8849,7562.87,-29.301,-18.124,258.106,0.476,False
-0.1,0.11,3.8815,7556.81,-29.301,-18.124,257.899,0.476,False
-0.1,0.115,3.8718,7544.1,-29.301,-18.124,257.465,0.476,False
-0.1,0.12,3.8698,7542.06,-29.301,-18.124,257.396,0.476,False
-0.1,0.125,3.8698,7542.06,-29.301,-18.124,257.396,0.476,False
-0.1,0.13,3.8698,7542.06,-29.301,-18.124,257.396,0.476,False
