L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
1.6,0.045,1.1424,85.05,-42.242,-15.624,2.013,1.4837,False
1.6,0.05,1.0126,67.59,-47.079,-17.36,1.436,1.7297,False
1.6,0.055,0.7713,37.04,-51.366,-17.984,0.721,2.1897,False
1.6,0.06,0.8258,43.0,-50.308,-19.72,0.855,1.6204,False
1.6,0.065,1.0439,71.43,-47.932,-19.72,1.49,1.6405,False
1.6,0.075,1.1049,80.38,-46.243,-19.72,1.738,1.2777,False
1.6,0.08,1.0459,71.91,-46.233,-19.72,1.555,1.288,False
1.6,0.085,1.0463,71.96,-46.243,-19.72,1.556,1.2774,False
1.6,0.09,1.0358,70.48,-46.243,-19.72,1.524,1.2774,False
1.6,0.095,1.1599,88.43,-46.243,-19.72,1.912,1.2774,False
1.6,0.1,1.1599,88.43,-46.243,-19.72,1.912,1.2774,False
1.6,0.105,1.1599,88.43,-46.243,-19.72,1.912,1.2774,False
1.6,0.11,1.1599,88.43,-46.243,-19.72,1.912,1.2774,False
1.6,0.115,1.1599,88.43,-46.243,-19.72,1.912,1.2774,False
1.6,0.12,1.1599,88.43,-46.243,-19.72,1.912,1.2774,False
1.6,0.125,1.1599,88.43,-46.243,-19.72,1.912,1.2774,False
1.6,0.13,1.1599,88.43,-46.243,-19.72,1.912,1.2774,False
1.75,0.04,1.1627,93.51,-39.102,-15.146,2.391,1.2558,False
1.75,0.045,1.144,90.9,-45.346,-17.089,2.005,1.4837,False
1.75,0.05,1.0145,70.9,-50.392,-18.988,1.407,1.7297,False
1.75,0.055,0.773,36.81,-54.822,-19.67,0.671,2.1897,False
1.75,0.06,0.8278,43.28,-53.759,-21.569,0.805,1.6204,False
1.75,0.065,1.0459,75.02,-51.335,-21.569,1.461,1.6405,False
1.75,0.075,1.1069,84.99,-49.602,-21.569,1.713,1.2777,False
1.75,0.08,1.0478,75.42,-49.592,-21.569,1.521,1.288,False
1.75,0.085,1.0482,75.46,-49.602,-21.569,1.521,1.2774,False
1.75,0.09,1.0377,73.79,-49.602,-21.569,1.488,1.2774,False
1.75,0.095,1.1619,94.15,-49.602,-21.569,1.898,1.2774,False
1.75,0.1,1.1619,94.15,-49.602,-21.569,1.898,1.2774,False
1.75,0.105,1.1619,94.15,-49.602,-21.569,1.898,1.2774,False
1.75,0.11,1.1619,94.15,-49.602,-21.569,1.898,1.2774,False
1.75,0.115,1.1619,94.15,-49.602,-21.569,1.898,1.2774,False
1.75,0.12,1.1619,94.15,-49.602,-21.569,1.898,1.2774,False
1.75,0.125,1.1619,94.15,-49.602,-21.569,1.898,1.2774,False
1.75,0.13,1.1619,94.15,-49.602,-21.569,1.898,1.2774,False
2.0,0.04,1.1627,102.16,-43.569,-17.31,2.345,1.2558,False
2.0,0.045,1.1462,99.07,-50.235,-19.53,1.972,1.4837,False
2.0,0.05,1.0171,74.63,-55.557,-21.7,1.343,1.7297,False
2.0,0.055,0.7758,34.87,-60.152,-22.48,0.58,2.1897,False
2.0,0.06,0.8303,41.97,-59.103,-24.65,0.71,1.6204,False
2.0,0.065,1.0485,79.07,-56.646,-24.65,1.396,1.6405,False
2.0,0.075,1.1095,90.68,-54.87,-24.65,1.653,1.2777,False
2.0,0.08,1.0504,79.27,-54.86,-24.65,1.445,1.288,False
2.0,0.085,1.0508,79.29,-54.87,-24.65,1.445,1.2774,False
2.0,0.09,1.0403,77.3,-54.87,-24.65,1.409,1.2774,False
2.0,0.095,1.1645,101.73,-54.87,-24.65,1.854,1.2774,False
2.0,0.1,1.1645,101.73,-54.87,-24.65,1.854,1.2774,False
2.0,0.105,1.1645,101.73,-54.87,-24.65,1.854,1.2774,False
2.0,0.11,1.1645,101.73,-54.87,-24.65,1.854,1.2774,False
2.0,0.115,1.1645,101.73,-54.87,-24.65,1.854,1.2774,False
2.0,0.12,1.1645,101.73,-54.87,-24.65,1.854,1.2774,False
2.0,0.125,1.1645,101.73,-54.87,-24.65,1.854,1.2774,False
2.0,0.13,1.1645,101.73,-54.87,-24.65,1.854,1.2774,False
